Genes log2FoldChange
ATP11A 2.33227423136565
POLR1A 1.12268648384832
STON1-GTF2A1L -1.73114328389859
IFT80 1.07254702394676
PYGM -2.61437282257666
PAGE1 5.1387867525252
PITX1 -1.75980744458192
ADGRF5 1.04909053082529
KCNAB2 1.04558871194147
MAOB -1.36951455382209
TGFBR3 -1.37487435622126
FGF10 -1.09993949487438
FSTL3 1.22575051393188
AP3M2 1.26284567632168
CAMK2A -2.09810848658518
TCOF1 1.31843072328042
OSBPL3 1.73290601034899
RAD18 1.13034277556869
TRPM5 1.92301704585147
MAP4K4 1.13292830501212
ARHGAP10 -1.38362638740182
VASH1 1.11512377963244
TRIP13 2.45225632389242
TCF3 1.13326251862099
TRIB2 1.24480619981178
MYO3B 1.96272021389638
CYBRD1 -1.27158579784104
CDH19 -2.3548303963424
RPS6KA6 -1.05366849442375
LIMS2 -1.8584148204354
c(\SPEG\, \LOC100996693\) -1.87315868503224
TFRC 1.5990182156457
SMC1A 1.01461191807573
HMMR 2.20490287881518
c(\NDE1\, \MIR484\) -2.08429815935541
MRVI1 -1.08357411939913
PVR 1.53376585758457
CYP2W1 4.22440708372734
MCM2 1.85666976390048
MOV10L1 1.51347872012752
TP63 -2.54155300851519
CLCN4 1.92877497440128
NLE1 1.05343884003951
FNDC8 1.20985205392984
GSDMB 1.06714851591098
FERMT2 -1.31035236189273
ABCB11 2.13562722330993
IGF2BP2 2.02618438689002
PPP2R2C -1.28354875744882
CDHR2 -1.84684469114059
NUAK1 1.21364406885297
WSCD2 -2.00552496300698
KCNQ2 1.22016259418697
TACR2 -1.96739624186199
NUP37 1.13040584837196
GTSE1 2.18739415817624
WNT8B 2.29996615590988
FNDC3B 1.08645491515532
CACNG4 1.88599466270131
FSCN1 1.56191292056369
ATP12A -2.82679208772796
WDR62 2.38786541075873
TUBA3D 1.09489100218028
PAX2 3.59896541841727
MCM6 1.26007667720675
SPAG5 2.09154667353763
ACACB -1.33725342984283
CTTNBP2 -1.25816743617334
UBE2T 2.01067739582145
PPP1R12B -1.3860589209671
DNAJC10 1.00625349192608
SPAG6 1.53442574033681
POLD3 1.40353770912032
ACTN2 -2.59919366445911
SMC1B 2.94443660148261
ITGA8 -1.59866326707005
LAMP3 1.77932527763594
FAP 3.37282223850372
TIGAR 1.05584687996659
c(\HOXA9\, \MIR196B\) 3.74963226545656
EDN1 1.21789450702861
ADCYAP1R1 -2.8722518119355
FGF20 4.0833535284978
MYH7B 1.74373463126855
BPIFB2 -4.27946995466958
TNS1 -1.42695259604119
PAFAH1B3 1.31701076102171
AFM 3.39299084560436
KIF22 1.22227091408057
CARMIL1 1.10746076050568
RIMS1 -1.14956007978558
EPHA6 -2.68915126699881
RIF1 1.22300833176276
RDH8 6.03074127860025
COL5A3 1.49484392677865
PUM3 1.25935737693588
KCNN2 -1.06185854810392
HSP90AA1 1.39265813423107
RBL1 1.60969798871885
NDC80 2.22768623196242
CXCL2 1.09068657437181
AFP 7.10550842347769
COL4A4 1.34479878251663
CDH7 2.73325960236851
IMPG2 -1.5856375760724
PKP1 -3.33768855408327
LRP2 4.02534168586914
FYB 1.0691121746257
PGR -1.76730587148321
COL19A1 -1.68073207737008
EPB41L3 -1.0521234183179
TRAF5 1.1409065053468
OPRK1 2.16129279901866
SEMA5B 2.01433392912456
XPO1 1.20601452563348
PALB2 1.13597636159001
NUFIP1 1.1101544690939
EPYC 5.20583381905609
FAT1 1.34054205475992
HAL 1.64098241985695
SLCO1A2 4.84776085092655
APOB -4.32046984924912
CAD 1.57567112947079
SEH1L 1.17076563748225
WDFY1 1.03239801935879
OVGP1 1.19946785788253
PILRA 1.25128521260352
WNT11 2.7144947388333
ORC1 1.951490906579
RAD54L 1.96420225302783
AQP6 1.34048741597975
NME8 1.12507093051372
SNX10 2.22832202034453
CEACAM6 1.89128698950585
FAT2 -2.82753816335918
HSD17B2 -1.3734584981624
TXLNG 1.05606242444916
PPEF1 1.75457353739171
NOX4 2.05756100764134
ACHE 1.03079506959566
ADAMTS2 3.13295495077772
TMPRSS11E -3.92143833012488
CETP 1.11033188625918
GNAO1 -1.80559399125241
NID2 1.01413718060769
PHACTR3 1.8324729332356
AURKA 2.21672038804597
SULT2B1 -1.53327854267399
GP6 1.06775853288283
DDX18 1.08177479871891
DNMT3B 2.73149857030039
TPX2 2.61829698169833
SLC15A1 -2.86576975102071
ANKRD10 1.05837628961715
TGDS 1.04587011386656
DOCK3 -1.67299675825366
C3orf18 -1.2665132193897
TMEM40 -3.20296317944152
SLC4A11 1.93874388675812
CPXM1 2.63666780093707
LZTS3 1.3507079475678
F11 -2.24256776963334
XRN2 1.10548691053305
ESF1 1.40939125294998
DZANK1 1.04691978858116
CFAP61 1.76502158298935
LHX5 -1.09921894656229
TRMT6 1.4385846891316
TBX5 -1.26113347092444
NOS1 -2.57372770655388
FXYD5 1.2023316648554
CMTM1 1.38075009388572
KCNH4 1.46702806053604
BIRC5 1.78099005877745
ICAM1 1.44785526713078
SI -3.20094883759262
TFAP4 1.32302165543424
FETUB -3.90495320769632
P3H2 -1.11085072414813
THPO 2.55921262051953
KIF4A 2.34667607899962
DLL3 3.68831771447552
PUS7 1.89214440874717
LAMB4 -2.61368107111709
NRCAM 2.56506916726334
LAMB1 1.1685166541202
SLC26A3 -1.79121045556322
ITGA6 1.23967162762445
ZAK -1.33392772928657
SMPX -2.68124387207103
APOH 4.17860855509893
PITPNM3 -1.70780676981847
ORC6 2.03700094831033
ANGPT2 2.21618471916856
CMA1 -1.78054906764119
SLC7A8 -1.36243483685094
SLC22A17 -1.59680385352537
G2E3 1.04268158418644
RPGRIP1 1.4033309382954
SUPT16H 1.00548555892825
TGM1 -3.64084836933959
DAZL 1.26750014336765
WDR76 1.2609662588012
TBX15 2.35230588246517
COL9A3 2.71395792156957
CLSPN 2.77297618411953
TGFB2 1.01241418831375
CDC45 1.94552153563245
VNN3 1.71465581302766
GABRP 2.23164059385463
KRT31 -1.84096155347845
CDC6 3.06968363250869
FMO2 -1.62348633683922
MSH2 1.48832635090391
TMEM38B 1.08743375969086
PTGS1 -1.4971461488462
NUP188 1.05463240180346
PDE6C 1.25449668829313
TDRD1 2.62287918896647
SORBS1 -1.80384625938043
CRTAC1 -1.85114439585054
BAMBI 3.2317706499083
IL11 3.77741843118707
TPSD1 -1.02396624267239
SMIM24 -1.73314520786926
TREM2 3.07990758680548
CRISP3 -3.21892654619233
FKBP5 -1.11680746532308
SRPK1 1.17183095066432
PGC -2.56506567010581
HSP90AB1 1.31955895750986
MLN -2.66010761763357
ITPR3 1.01972125018475
CDC7 2.09680745735209
SCD 1.31975595136856
HSD3B7 1.23849254631906
MAGEB2 4.31691543757733
CDHR5 -1.84395990831203
GADD45B -1.77243836829983
MADCAM1 -1.03440098229987
IGF2-AS 3.03558282750764
RANBP1 1.04252346843259
SERPIND1 2.32333109196265
MMP11 4.69816634023481
DERL3 -2.21602288620415
OSM 2.03937205283173
SUSD2 -1.35739691379919
GGT5 1.0581621438428
UPB1 1.33685182787649
SLC35E4 1.14974479834486
LRP5L 1.0545017789397
LGALS2 1.8230405865887
SOX10 -1.63062453620713
SLC16A8 1.62207549003071
CENPM 1.10061944927084
SEPT3 1.69001324630249
SLC5A1 -2.00805438426731
SLC5A4 -3.10158159779816
CYP2D6 -2.00022951093861
MIOX 3.19206149984371
BIK 1.17552448101202
RASD2 -1.28241947079923
CBX7 -1.47275973548408
PDGFB 1.20878934703351
SYNGR1 -1.21890245479733
APOL4 1.33125034753731
CACNA1I 1.29562149193852
FOXRED2 1.46878505357851
UPK3A 4.0919722999401
TRMU 1.07415013158576
CTSG -1.11828729681019
GZMB 1.27400201717912
COCH 2.28487740744619
POLE2 1.64499766418422
GNPNAT1 1.09377252512473
CDKN3 1.78011147619279
C14orf105 5.00926371917041
SAMD15 1.17561347907309
ISM2 2.53223234105879
SIX4 1.96718348295066
ASB2 -1.77256617119816
MTHFD1 1.00744189106528
BDKRB1 -1.23293581372703
EFS -1.6858143241571
DHRS2 5.31104543624704
CPNE6 -1.33687645077023
PCK2 -1.82849126615682
PNN 1.06702722381607
MMP9 1.84168337278313
GINS1 2.2332321816037
MYBL2 2.39422972057244
R3HDML 2.75246976322364
PABPC1L 2.93544895514082
STK4 1.02726290082193
SALL4 5.39022328926133
PFDN4 1.01306601468227
DOK5 1.19216496415096
RAE1 1.23973238656134
NELFCD 1.34286962374603
TUBB1 1.19433346435939
MTG2 1.03505796175324
SLCO4A1 1.60322166747879
NTSR1 2.36545531654875
MRGBP 1.37637532219501
SLC17A9 2.07458470330642
BIRC7 4.58059354416583
NKAIN4 1.78863712047102
ARFGAP1 1.06570411871245
SPEF1 1.28773998015173
CDC25B 1.85717519717921
TRIB3 2.42638444893352
RSPO4 3.06316359936335
MYLK2 1.64526936336309
FERMT1 1.7837541131689
MYL9 -2.29386672461923
c(\POFUT1\, \MIR1825\) 1.18440189232196
c(\NOP56\, \MIR1292\) 1.42759175895057
CDK5RAP1 1.03729330390728
TTI1 1.26788653167721
E2F1 2.07667979757448
RPRD1B 1.00357940428839
c(\BPI\, \LOC149684\) 1.19909555550156
ASIP 1.20227339793582
CST4 6.82083392757354
ACTR5 1.16189723480371
AHCY 1.00160525549149
SYNDIG1 1.64609323057207
PIGU 1.17755082318008
APMAP 1.25814692804051
MYOM1 -1.76837992349307
LIPG 2.22145284246257
NOL4 1.50476352838946
c(\RBBP8\, \MIR4741\) 1.17693273176662
MXRA5 2.13276608176125
VSIG1 -1.2215114547012
GPR143 1.44178820669287
POLA1 1.19392885125627
NXT2 1.17411738756639
TLR8 1.00689270950396
CHRDL1 -1.7837999946659
SUV39H1 1.09710086445634
PAGE4 5.73096128973739
SRPX -1.15523679116703
GLRA2 2.12342048215882
CACNA1F 1.6094245040255
ASB9 1.10920952611952
SCML2 1.05569021455059
SMS 1.05296171559505
JADE3 1.09056210761438
VGLL1 3.77906297499817
TIMP1 1.92412427088576
ITIH6 1.95631793505601
KLF8 -1.65173258382894
CENPI 2.14402499544414
TAF7L 2.26072348446918
BEX4 -1.29713101461837
NALCN 1.69608533652798
TNFSF13B 1.16077327348088
MLNR -2.88405918522341
CAB39L -1.72386486771795
SGCG -2.16069413243035
OLFM4 1.96107359452473
MSLN 3.56031268377088
GDPD3 -1.12559425860755
CYB5B 1.03632054323882
NDRG4 -1.62554311759179
SLC38A7 1.16329914073488
SLC7A6 1.10923969376871
PLA2G15 1.03535435393695
FOXF1 -1.5446165537534
HAGHL 1.26689475848964
UBFD1 1.06170798006686
PRSS33 3.92943903596982
AQP8 2.86834439543997
QPRT 1.17364029207426
RPGRIP1L 1.14384096721038
TMC5 1.18311514920793
KNOP1 1.33342828751089
AQP9 1.72378437267413
IQCH 1.2739728108402
CD276 1.34193512532525
CEMIP 4.23488924649516
CEP152 1.36404000782386
TGM5 -3.30311389146027
FAM189A1 -1.01693338891967
RHOV -1.13211078963355
OIP5 1.69276954456091
CSPP1 1.35617701717285
RP1 2.00428205297639
CA2 -1.48286633077354
RIPK2 1.6986491421694
CALB1 5.73015881491766
SFRP1 -2.23304841344694
LAPTM4B 1.17791017565571
POP1 1.62454780052313
JPH1 1.62727293351779
STK3 1.29641828027092
GDAP1 1.08048366386553
WISP1 1.25915298987642
STMN2 -1.80578148871712
PYCRL 1.26565793487466
ERI1 1.42675561775065
TNFRSF10A 1.28078904588098
NEFM -2.24157984856412
MCM4 1.78596927658137
FGL1 5.88742380756747
DHDH -2.11277648144826
CGB2 5.80272808869436
CGB3 6.38185078153733
TUBB4A -1.249757944256
CKM -2.36848983489687
RNASEH2A 1.16794269363307
c(\AMH\, \MIR4321\) 3.54022649049658
RETN 1.4987366751451
DMPK -1.5332231424307
IL4I1 1.11956592893432
ASF1B 1.57575026035665
TNNT1 2.38266646841243
OLFM2 1.47190656155453
EPHX3 -1.13318951605105
CCNE1 3.28625741499833
URI1 1.19241623377655
CNTD2 3.0021148612584
CLIP3 -1.53183195953713
ZFR2 1.45096054387234
SLC1A5 1.48990356494738
c(\BBC3\, \MIR3191\) 1.60958920869675
CD79A -2.22618722406352
ICAM5 1.52696710198524
CEACAM5 1.53257872395349
CRX 1.28385347380398
CNFN -3.73385147638336
GRIN2D 3.10864023897346
SYNGR4 3.56847306322932
CLEC11A 1.02781493015354
CCDC114 1.26859619528172
LIG1 1.39597949231887
JAK3 1.0482863556086
SLC5A5 -3.25002237833725
KCNN1 1.02895895680988
c(\PDE4C\, \LOC729966\) -1.00527924178434
ISYNA1 1.45986081864612
COMP 4.76385554733196
UPK1A -3.225940450869
ATP4A -4.9175398752842
GAPDHS 1.1617427127851
TMEM59L -1.17379834813549
HAMP 2.12234027018727
LSR 1.07530291673369
PBX4 1.59766291380212
GRIK5 -1.68771839556158
AVL9 1.2268509773162
c(\GTPBP10\, \LOC101927446\) 1.0433465544542
CDK6 2.17189705535364
DNAJC2 1.4163605530561
TWISTNB 1.05623038095995
PON3 1.92353560847377
PON2 1.20016889680715
ITGB8 1.3518051329397
DUS4L 1.15156781859597
STEAP1B 1.30638970086106
PTN -1.91215970807369
TTC26 1.39091882505128
ADAP1 1.38054528694127
TFEC 1.44437090922439
CAV1 -1.0167804991629
MET 2.54269934315001
RNF32 1.49242005016236
WNT2 5.00936907024228
LFNG 1.0743318124945
VIPR2 -1.46996351885832
HOXA13 3.89757447836251
CPED1 -1.40240973403274
EVX1 5.13070173684941
CPVL 1.10016057123646
ABHD11 1.62426208282801
PLEKHA8 1.12651417377842
STX1A 1.0943846588022
GARS 1.0379939148706
c(\NSUN5P1\, \NSUN5P2\) 1.18283964070117
CASP2 1.33832624156133
EIF3B 1.00759732396857
c(\SNX8\, \MIR6836\) 1.13768681988742
NUDT1 1.03443336079085
RBM28 1.11846502825209
LSM5 1.0328153356232
SERPINE1 2.45202801657254
C1GALT1 1.13055897060807
PLOD3 1.68939577651635
CLDN15 -1.00384383463147
PHF14 1.45475362752829
EZH2 1.83002056297611
SFRP4 3.60363113602894
MEST 2.55365338948111
POU6F2 3.2258280484662
TSPAN13 1.12715330309623
AHR 1.05746558040632
LIMK1 1.34843945700411
LHX2 2.10537728075034
FKTN 1.07610051821351
FSD1L 1.16146216835429
CNTNAP3 -1.5097240587197
PRUNE2 -1.60279171158834
ASPN 1.56642490107314
PTGR1 -1.5391338310158
AMBP 1.59296955565134
DNM1 1.1395206821277
RLN2 1.27472420806672
NCS1 -1.28269590536116
KCNT1 1.66391754326012
TYRP1 1.57204827494728
GLIS3 1.54934300588151
SH3GL2 -2.46764470709645
CCNJ 1.41053216177025
GATA3 1.19996773111549
ATRNL1 -1.04058900507772
CXCL12 -1.08673129116776
PKD2L1 2.94372904027699
ACTA2 -1.39357789174042
TLX1 2.82043401246285
C10orf2 1.21500907797518
NPM3 1.16385471758913
GTPBP4 1.40229256851491
c(\MTPAP\, \MIR7162\) 1.10609740721793
DKK1 2.89795079999123
SORCS1 -2.17892112317293
FAM208B 1.09340080332363
UBE2S 1.55184737463518
DNAJC12 1.23901527565753
LGI1 -1.89278927294892
CYP2C18 -1.76254764860475
KRT23 4.04979954161793
PSMD3 1.29888049419105
RNF43 1.71928128444734
ASPA -1.96325790679826
HOXB6 1.29157168951321
SLC6A4 -3.497330728539
ALDH3A1 -2.59499823641097
UTP6 1.05609708271729
PSMD11 1.01159766841799
CCL7 4.5047051170752
KAT2A 1.35012453010491
DLX4 3.03159068067024
COL1A1 3.51945880135377
SGCA -2.26863096960527
RND2 -1.07381689049422
ALOX12 -3.50023094507562
EFTUD2 1.0748542217317
HLF -2.63183463883137
MYH1 3.33210296905757
VTN 3.34925362749078
TMEM97 1.01918236580223
FOXN1 -2.74797821680622
ALDOC -1.03517941922752
PHOX2B -2.46907359308109
TMEM33 1.05016715410305
CWH43 -4.05148368274168
ODAM 1.2896035162546
MAPK10 -1.40025948381158
CPE -1.02479747547126
ANXA10 -1.38283888916944
CPZ 1.50330547225857
NEIL3 1.76169131471238
WHSC1 1.3575671222639
NCAPG 1.89434284772543
CRYAB -2.07470209777735
CTSC 1.08074896512309
CCDC34 1.58731078021524
ZBTB16 -2.37927433367403
B3GAT1 -1.55459464953524
DTX4 1.2130298425025
UNC93B1 1.02285826729192
CCND1 1.03969241568863
CCDC86 1.23172626672796
CCKBR -2.82431847260745
HPX 2.33842839165638
CHORDC1 1.37642490302091
APOA4 -5.98988314053867
APOC3 -5.15166658204718
KIAA1549L 2.03360644862258
MDK 1.39913801708709
NAA40 1.02893919938248
SLC35F2 1.06272945247983
CALCA 5.92027630621704
POU2AF1 -1.22057230451302
MLEC 1.25589318978988
IL23A 1.347694842477
BCL7A 1.2024361956412
CYP27B1 2.15062550436316
KRT18 1.25659177261677
GLI1 1.22826113781461
PPM1H 2.00159022939925
FOXM1 2.25609545722784
PRR4 -2.78495821824955
RAD51AP1 2.2939981711349
SH2B3 1.04707738702328
KCNA1 -2.91797897739777
NAA25 1.2209247258938
GSG1 1.612002551734
OAS3 1.46692916675902
OAS2 1.30838528174917
DDX55 1.2099417875604
RERGL -1.42939424363343
ENDOU -4.62934203923965
TBC1D30 1.79421294961658
IFNG 2.24257831440118
NUP107 1.57584333387808
TIMELESS 1.86520658356644
NOP2 1.54794907120748
CDCA3 1.1928235702301
SLCO1B3 5.34722059823577
APOBEC1 -2.56690361855492
GYS2 -4.52804468649671
RFX4 2.65467261187371
KLRB1 -1.15987319070235
COL12A1 1.84843894056839
PAK1IP1 1.17794702002231
ADTRP -1.45279991212286
GABRR2 1.24391318843462
TPD52L1 -1.23250813047491
NCOA7 1.13099247053574
SASH1 -1.12288928535084
ULBP1 3.64647858416043
FBXO5 1.38677140198631
SLC26A8 1.59364079354851
MCM3 1.38371506390628
BMP5 -1.216666683671
RBM24 -1.57933734429595
CAP2 -1.78042506455876
TREML2 1.47106261277828
E2F3 1.72482145207339
ASCC3 1.06698924575033
HDGFL1 6.4810306737662
BVES -1.60735597829592
COL9A1 2.24725904610738
GMNN 1.08583971029543
EYA4 1.32320124636803
SOBP -1.17963993107861
ARFGEF3 1.30129172455096
EPM2A -1.3574826008929
PACRG -1.05923565734269
PDE10A 1.04812610692065
MDFI 1.38660474266123
SMOC2 -1.80872123686146
BYSL 1.44702924567568
PTK7 1.833267014928
IMPG1 1.68567652935226
VEGFA 1.30746358654987
TTK 2.27299374075816
WISP3 1.52446389903811
MEP1A -2.67847753779757
PCDHB2 1.27771427582911
CEP72 1.10429588248429
C7 -1.26668272192981
GHR -1.72598106452844
NME5 -1.24776414828259
KIF20A 2.13086646077663
SLC4A9 1.32474662965507
LOX 1.90183146070971
SPARC 1.89174826999202
HAND1 4.94943296829872
PCDHB6 1.2181464136315
HAVCR1 4.78409679258006
THBS4 1.4193289623006
BTNL8 -1.45630777679612
POLR3G 1.1216160019776
CDH6 1.05617943097993
LMNB1 1.64264131175381
NPR3 -1.03254902775702
SLC27A6 -1.93957136291327
IRX4 -2.34414949820262
BRIX1 1.41043326100749
SLC12A7 1.51693384913435
PCDH12 1.15567495509448
NUP155 1.4218317062494
PDGFRB 1.66980587634154
STC2 1.99425367991892
HRH2 -1.38030295402981
UNC5A 2.26342732118327
CNTN3 -1.22301902298787
SMC4 1.40747962889064
KNG1 3.60571228465248
CLDN16 2.1779673832967
CD86 1.08299372652528
RBP2 -5.55202859340605
KAT2B -1.16765117954443
BCHE -2.01770164567173
c(\COL7A1\, \MIR711\) 1.77038036255539
ECT2 2.77273884418762
HHLA2 -1.02356465056812
NCBP2 1.07415837212257
PLXNA1 1.45082300132066
PODXL2 1.5387176904538
RRP9 1.14579392570496
AADAC -1.84010961595778
ARHGEF26 -1.85715284468336
PLCH1 1.11727208202902
TNNC1 2.86217323512974
CLCN2 1.00321686324185
RTKN 1.45274154530445
IL1A -1.07903838437804
CCL20 2.31065410249731
NCL 1.02296192978985
OTOF 1.05685693545813
CENPA 1.51798624930611
SLC30A3 1.87755425534891
PSMD14 1.03049222180123
GRB14 1.39801676415814
CLIP4 -1.09122087275719
ACADL -1.53331317835114
EVA1A 2.95238569644416
WDR75 1.175677214103
FANCL 1.16339319143092
STAT1 1.61140637682875
DNAH6 1.57656992583324
KCNJ13 -2.00520642487409
OTX1 2.70537867653234
HSPE1 1.31971589362588
PLCD4 -1.64618391904941
SMYD1 -2.68580448459602
SLC5A7 -3.07551268589084
PASK 1.24163872693917
PROC 1.91787191615587
QPCT 1.37293853252845
DLX2 3.14953114107439
LCT -4.36693631647097
PLCL1 -1.18359380744435
PNO1 1.06290795303072
KISS1R 2.18038996505716
ARID3A 1.67037176168402
CD207 -1.51239304480326
GRIN3B 1.12941034161915
VAX2 1.8923277162341
ATP6V1B1 1.73680391724164
PRRX1 1.5540816788862
CACYBP 1.04074207749952
TPSG1 -1.4785802802875
ANGPTL1 -2.40850922682163
OPRD1 1.62121504577393
IVNS1ABP 1.22868841407457
NCF2 1.05523677634339
RGS2 -1.47081685594692
AMPD1 -2.67447159674763
AGMAT 1.04067431659147
TNNI3K -1.36076590245462
TFAP2E 1.50758875973997
TTF2 1.3771041813159
NR5A2 1.04059732500423
KIF21B 1.11102564509585
HPCAL4 -2.69647187163694
PADI2 1.73608521906848
MFAP2 2.61040580907298
ACTL8 7.52248204608367
GBP1 1.09906239101785
CD46 1.03841132262452
P3H1 1.37422813919724
CDC20 1.73862069651787
ARTN 1.15264057336317
PTCH2 1.20228411502858
PRRC2C 1.09483003619389
TNFSF4 1.79842053279845
DARS2 1.50324715476369
DIEXF 1.27723937439866
PLPPR4 1.88202953714041
