Genes log2FoldChange
EFCAB1 -1.77755419356107
MYOC -3.12680992035286
FAM136A 1.50592508980388
DEPDC1B 4.2685394346003
DAPK2 -2.39913748902631
ADSS 1.02028519007381
TIMP2 -1.05320096572835
SLC18A1 1.69576213992848
USP2 -1.18128879269063
CASR 1.60407640991571
FLT4 -2.23483301241211
NSUN2 1.4738200050767
METTL1 1.40889544703451
HOXC8 4.45282002648661
TLL1 -1.37132380204757
VCAN 1.11203510871489
MSR1 -2.7769714227913
CDH1 1.25153062631652
DNAH5 -1.4771190027062
FAM65A -1.14328639265012
C6 -3.24095057560938
RAI14 1.01138203505361
SOX30 1.79249929073455
BEST2 4.48053019156667
SPDL1 1.69039276418917
RTN4R 1.91497520838793
CDH10 -1.03053438320594
LSG1 1.78974382917617
TNC 2.02701447653632
TDP1 1.29492626255605
USH2A 1.25337336160628
TG 2.67457346100062
ADAM28 1.11196645124553
BARX2 4.20368525042815
DCUN1D1 1.90325727164509
ZIC2 5.81623973424288
LCP2 -1.12508152202981
TRIT1 1.49190898896307
ADRB1 -3.42777131149569
DSG2 2.39431538946782
GPM6B -1.5102279288694
MAGEC2 9.63353254467088
PREX2 -3.08609358398254
CP 1.71873201203976
ANO2 -1.65413987694449
WWC3 -1.16564084587748
ARHGAP6 -3.01237958945883
ROS1 -2.48582274926974
USP28 1.21406172861982
CC2D2A -1.1304602622723
LMO3 -2.74174505443428
GUCA1A 4.35072464589664
CELF2 -2.34876220500704
R3HDM1 1.36232621335074
COL9A2 2.06125945119466
EPN3 3.79989958507272
ELN -1.61997527510572
RFC2 1.49809621075411
FOXP3 1.50589090717757
c(\ARHGEF5\, \LOC102725117\) 1.15344951406864
NFE2L3 1.59471300511403
SLC4A8 -1.06618821526905
LAMC3 -1.93992061728874
TNIP3 -1.45201625807667
HOMER3 1.6376502250637
RAD51 3.5904488157305
POLQ 4.6074081362734
THOC3 2.48060802572679
HEBP2 1.12448796131187
MPHOSPH9 1.23863264491278
FNIP2 -1.66550299941726
ALX4 2.90831808748152
FSTL4 2.18263469841715
MRTO4 1.31667710754764
NNAT 1.16826029270475
MCF2L2 1.68272804937917
KCNQ1 -1.75751543119078
ENTPD2 2.51257706783778
PTPRN 4.04866133202686
PLEKHH1 1.16062608426138
CBLN4 -2.02332593296055
GALC -1.08984012842906
NOP58 1.27561607097331
KCNH2 1.50498242617959
CYFIP2 -1.26831999880578
CCDC85A -3.17727733620221
ZNF280C 1.49424836273158
NPFFR2 3.47213449345252
PHF21B 2.82186052445494
GYG2 1.70565376457697
SERPINB3 4.49369343513777
PKP2 1.974109602313
F7 1.78707936974724
ATP11B 1.78563487370514
LAMC2 2.15242666382987
RASGRF1 -3.52556545636854
CAMK2B 3.45043898954474
NDC1 1.69889540681855
TBXAS1 -1.4884173413955
ALDH18A1 1.44455455683215
TARBP1 1.37551704317665
STYK1 2.61905841584439
GNA15 1.0446664402212
RIMBP2 2.33646763988691
COL11A1 5.69548269663544
QSER1 1.2547563697902
PRDM6 -1.37681169428927
SPAG4 1.81230296606473
MRPS35 1.12644944898712
TNK2 1.3321284246848
CDH3 3.80723520968632
LTK -1.37169732400067
MRPS24 1.18001608137748
POLD1 1.28620532602368
SEZ6 1.46221004820978
MTMR1 1.16717438839259
GPC1 3.23963679777668
LIMCH1 -3.25678512671282
ASUN 1.80777203353506
DLX3 2.6020270302446
TSPAN32 -1.77873440057017
WISP2 -3.16825224943888
DMRT3 4.23580056361795
NGFR 2.68439680693952
TAF2 1.090206128782
TMEM161A 1.00815010244911
LPAR2 1.4278976838753
EYA2 3.22642508283057
CHI3L2 -3.03011705410128
CALCRL -2.59391144447352
SLC9A3R2 -2.20558333956545
WDR3 1.15283267993663
WDR18 1.10537649125758
NTN1 1.21138507279819
GLP2R -2.95087141012723
MCM10 4.20285361925504
DGKA 2.08911156055053
ROPN1 1.50936433628258
ANKRD44 -1.65582247384418
NDUFB4 1.24069431254791
MYLK -1.11523668093235
TMEM206 1.70552971080335
SNAP91 2.75468143252241
c(\COL17A1\, \MIR936\) 6.19905572145555
SEC61A2 1.15170533031695
PRKCQ -1.39452887631058
TLE2 -1.40975040056727
FAM107B -1.41432056124178
ME1 2.08560548081499
MTHFD2 2.07427803657051
SLC9A7 1.6113053801534
CTNNA2 2.20076955638773
TIE1 -2.68001977462281
DIP2B 1.36282857044491
ZMYND12 -1.52154074364031
SLC9A3 3.22990625945632
NGEF 3.04560897738056
ASPM 4.27164463867769
SPI1 -1.98846742689743
MPPED2 2.72670147212648
CLDN18 -5.75399456775698
MTFR1 1.45461082762887
MYO9A -1.09214601278351
PFKP 1.9184831024324
KLF6 -1.92749404342786
PHKA1 1.56090839497125
PKM 1.57580179754552
TRO 1.42739908058345
PRKCZ -1.26488983812969
SYT1 2.48987014076831
NAV3 -1.0097571171499
ATP2B3 1.46795551497805
HYAL2 -1.616756548133
FGFR3 2.1795154080057
COASY 1.02855320622679
ACSL4 -1.33748093212654
PRR11 3.07458768955843
REEP1 -1.01879779667423
ATP11A -2.0717486336423
RASGRP2 -1.73278274121807
PSME4 1.20299537029197
PYGM -2.05004750471118
PAGE1 5.93958297873141
PITX1 6.81527412619217
ADGRF5 -3.62164981960699
SDK2 1.84787616649447
KCNAB2 -1.26399516726243
ABCC9 -1.71259036191652
GAL 6.44079088565656
FUNDC1 1.07868661220143
MAOB -1.92885357280581
DRD4 1.91060115061759
TGFBR3 -1.90703050814115
PLA2G10 -1.78884208172199
HES2 3.38049483932886
ATP1B3 1.84175152060558
MAPK6 1.70616851528317
RAB27A -1.4349829961288
CECR5 1.54448463403128
UFD1L 1.22624060190752
GUCY2C 1.0752589429997
SCT 1.16419523176212
PFN2 3.24927773333072
c(\SPTB\, \MIR7855\) 1.17377687178872
FGF10 -1.73486845022238
CLTCL1 1.44280168182743
FSTL3 -1.47612616501413
RNF126 1.11561202315088
POLB 1.60397045439616
NDST1 -1.39359291540167
ASNS 2.48089653934382
AP3M2 1.08899135986952
CNGB1 3.3160100077795
ST6GALNAC2 1.09096966607121
CHAT 5.11185778471397
c(\PABPC1\, \MIR7705\) 1.32363966416276
PTPN21 -2.63290999147244
CAMK2A -1.44154117293382
TCOF1 1.10981673600063
EPHA8 5.75055875053447
SLC12A3 1.16857418621687
TRPM5 3.49942469330494
MGAT4A -1.20728686027154
RPS6KA2 -2.4124285750041
VASH1 -1.2818146650849
LMCD1 -1.59648987795277
TRIP13 3.80299084388077
TCF3 1.55929857500149
HLTF 1.53979893696816
MYO3B 3.81840679232353
CYBRD1 -2.2105346592201
CDH19 -1.37458933235455
SLC6A15 6.96987099312218
RPS6KA6 1.01125279692627
LIMS2 -2.86996479407582
c(\SPEG\, \LOC100996693\) 1.14923976493975
LNX1 1.15826839762605
TFRC 1.63153867471595
HSD17B10 1.01074949831898
HMMR 3.32111806109661
TRHDE -3.12646621160856
STK10 -1.11729223372316
MRVI1 -1.13471171936891
CYP2W1 5.00602375751862
MCM2 3.48275147463446
MOV10L1 2.13594038970508
PANX2 3.29690246389869
TP63 5.86738144440642
CLCN4 -1.190043704758
NLE1 1.29455340663253
FNDC8 1.45605452372474
GSDMB 1.26968247328365
ADAM11 2.51749844196085
FERMT2 -1.87503660764513
CD5L -4.14423314894667
IGF2BP2 2.78503822981954
MAP3K13 1.35383578891032
TBX21 -1.67702848161245
FRY -2.33912573658167
GLI2 1.96299311234667
MRPS34 1.1477445140946
NOTCH3 1.57471291328633
CLNS1A 1.31071895228312
PPP2R2C 6.61802722285569
c(\EED\, \MIR6755\) 1.0141550373065
CDHR2 1.60766331918484
SNCB 3.17364232618011
CA12 3.19522803493017
MGLL -2.16587944435636
NTN4 -2.20598688909117
SCARF1 -2.10153643261787
ENO1 1.43679925119239
TXK -1.35410290293974
WSCD2 2.1118267908231
KCNQ2 4.94058524259258
NUP37 1.42563658008486
GTSE1 4.02238705750763
ADD2 2.55595748698101
FGF4 8.25716215044893
CACNG4 -1.47149480504251
FSCN1 2.7108921615933
MOCOS 1.03165160362728
PLD1 2.09213799982764
ATP12A 1.85578390047065
WDR62 3.23835212094908
DLG1 1.36818030666633
ARHGAP15 -1.25377812372752
TUBA3D 1.92007104973878
PAX2 4.38962890108498
EXOSC7 -1.48230957910507
MCM6 1.96896671045604
RBMS2 -1.81162484018204
UNG 1.84097726205724
SPAG5 3.63299534476398
TPD52 1.5166336483354
ACACB -1.82344817281516
TRAF4 1.23738862542058
PAG1 -1.65854180081571
c(\MCAM\, \MIR6756\) -1.13651270349737
UBE2T 3.90997282210801
PPP1R12B -1.31661832345023
CAPN6 1.59534026528071
DCX 5.24710237082622
SNRPA 1.12789122681729
SPAG6 -2.65633105758796
EXOSC5 1.88326445610005
APBB1IP -1.43822289250985
ACTN2 -2.81738738425526
JADE1 -1.42357397484661
SMC1B 4.02763359480616
ITGA8 -3.31254699861011
CST7 -1.11672236924646
AMPH 1.00428675131393
LAMP3 -2.68436149278162
FAP 1.74365385801134
NEBL -1.56017895666946
SYNJ2 1.2594243100109
ADCY2 2.33133861300379
RBFOX1 2.03812825568912
c(\HOXA9\, \MIR196B\) 2.56850494750247
EDN1 -1.99274548032164
ADCYAP1R1 -1.35776803705219
FGF20 2.94868844916779
ITM2A -2.16825149563376
VDAC3 1.20255547866369
MYH7B 1.33825530025033
BPIFB2 2.61631248101197
TP73 2.13089696465849
RUNX1T1 -1.87728588752757
CDH17 1.3671429022983
TNS1 -2.93452412123803
RAPGEF3 -1.53167765069865
DUSP13 4.66797478185359
PAFAH1B3 2.50735455064044
KIF22 1.69927572101997
SCGN 3.92447307465193
EPB41L2 -1.0689452995042
KEAP1 1.12678563619106
PTPRH 3.9951409573623
EPHA6 3.42255700090074
SCTR -2.58335675917677
SLC4A4 -2.78182887813097
SESN1 -1.24821109442607
PIH1D3 -2.88301874609101
COL5A3 1.01986129152626
CPB2 -4.89450850481928
CHRNA3 1.23318102877624
KCNN2 -1.48566744274548
CPOX 1.39893330661559
CLDND1 1.22175734046059
RBL1 1.5550012328437
NDC80 3.93440102960934
MAGI3 -1.77523112876592
CXCL2 -3.753677629083
AFP 3.20561861353918
COL4A4 -2.61077500153045
CDH7 2.28071925956333
MEF2C -1.73965539479208
PTPRC -1.44113476625625
CACNA1S -2.60239648154496
PKP1 6.33890677847759
LRP2 -2.37645023534727
AACS 1.01671221762757
CADPS2 -1.32545599827911
PCDHA6 -1.4731065278408
IL12RB2 2.95885169730422
MPP4 2.83440812170003
PGR -2.68295674208406
C5orf22 1.16217997021826
COL19A1 2.73104246502739
EPB41L3 -1.10712354655898
KCNK2 3.60793812253711
SERTAD4 1.0559419170595
OPRK1 3.10064304867521
SEMA5B 1.58968519535937
XPO1 1.3175928520817
LINC01587 3.60430108978261
TRPM3 1.38444858022545
PALB2 1.2885299217453
GRHL2 1.82626064744543
PLOD1 1.19198708425819
OXCT1 1.22660021238834
EPYC 4.68273587949666
FAT1 1.35238759713574
GSTP1 1.08499672716824
NKAIN1 5.26614519626676
COL16A1 1.2414637943883
EFR3B -2.1898340991648
KIF3C 1.82675927819278
RAB10 1.05384512582006
GCKR 1.12713189254026
CAD 1.73875415817561
FCN1 -3.04422492578542
MYNN 1.24597647588103
PILRA -1.4440182743979
IGSF9 4.92691843357494
ABCB1 -2.25608555743764
CTTN 1.06184972759925
WNT11 1.46131252568021
MTIF2 1.37216474834257
ORC1 3.66641004446335
RAD54L 3.67764098587389
c(\FOLH1\, \FOLH1B\) 2.36625998436107
EPDR1 -1.42716865489103
CEACAM6 -1.48240829236663
FAT2 6.09613614147174
HSD17B2 1.06414666613437
PPEF1 2.30041220032748
LAT2 -1.51798142336055
ZW10 1.00190648878928
MYBPC2 1.72971086480266
NOX4 1.46114420651514
PPP1R15A -1.65094116908225
c(\TRIP6\, \MIR6875\) 1.01609584400536
SRRT 1.05990303644974
TMPRSS11E 7.45697273749764
CETP -1.88572061660952
MT3 2.0135699036147
L2HGDH 1.4248434344704
PTHLH 6.91599241942625
PHACTR3 -1.50682724874761
TFAP2C 2.46762229911222
AURKA 3.38482911701591
CASS4 -2.78282679698674
PIR 2.06611912719747
RFX2 -1.74977062848205
ALG6 1.03430419443742
GP6 -1.22541013116384
c(\KHSRP\, \MIR3940\) 1.06410218620231
DNMT3B 2.84870371839789
REM1 -1.82324113602493
TPX2 4.71231757418272
FER1L4 2.76315802366274
PDRG1 1.31970751979534
SLC15A1 4.59541148647124
DOCK9 -1.3029559758252
DOCK3 1.44222887089545
TMEM40 4.22596875830854
SMOX 2.09721436726309
SIGLEC1 -1.93683948451974
SLC4A11 3.32101812473994
CPXM1 1.30766213908482
F11 -4.69170716116579
P2RX7 -1.50355976698078
CFAP61 -2.47379593541528
LHX5 8.0270738060012
RPLP0 1.1203288886319
TRMT6 1.32602458620059
CHGB 4.95189222044638
TBX5 -2.04092610204225
c(\FXYD3\, \MIR6887\) 2.1104525343443
BIRC5 4.79613230669887
LAG3 1.12683428440186
MLF2 1.25593525172361
OTUB2 1.63279937024668
LTBP4 -1.74796469454797
MRPS33 1.1353248533551
ICAM1 -2.42009048734531
c(\IRAK3\, \MIR6502\) -1.57026629198735
LYZ -1.77468512879061
TFAP4 2.01925816602842
FETUB 8.40681438683483
DNAJB11 1.86038612268352
THPO 1.48429462261756
KIF4A 4.38734056752278
DLL3 6.90233985967932
DTX2 1.33582559676089
NLRC4 -2.66844236530834
PUS7 1.97355671598197
LAMB4 1.18869509217057
NRCAM 3.06984931858769
IL5RA -2.70494969159435
c(\ABCC6\, \LOC105369239\) -2.35634769315244
ITGA6 1.79837288693803
RAPGEF4 -1.44754743384298
SMPX 2.52357487095362
TF 2.62203453100563
APOH -3.79239992859028
ORC6 4.06043990013859
ZFHX4 2.46469392630439
RGS17 2.34279252551193
CMA1 -2.38344569690469
JPH4 -2.17848895195525
SLC7A8 1.6536598272996
G2E3 1.09383634563461
GEMIN2 1.27215981517219
TGM1 1.3356364409233
DAZL 2.47242476591256
TBL1Y 1.08854833543219
WDR76 1.73237186817799
CAPN3 -1.6177941307476
TBX15 1.84050129518241
PHGDH 2.78277206475247
COL9A3 3.62821731709605
TEKT2 -2.50808655616966
CLSPN 3.02114962106288
UNC13D -1.64959495240733
DPYSL2 -2.66716717832879
TGFB2 -1.00676472660033
CDC45 4.68953699758721
CECR1 -1.30811262194962
XYLB 1.92171359718932
GABRP 3.80899739455363
KRT31 10.0187922816022
CDC6 4.23472959643335
FMO2 -3.06061408854581
MSH2 1.47021273778404
TMEM38B 1.11762157948102
SH2D3C -2.77274590963615
WHRN 1.11269152211031
TLL2 3.52288313600807
CYP26A1 5.863802007391
SORBS1 -2.54602134164079
CRTAC1 -3.12455212329727
IL11 2.67483345453798
MYO3A 3.05781515044552
TPSD1 -1.8976659059412
SMIM24 3.09870296764615
TREM2 -1.23587301661424
SRPK1 1.6062289631059
PGC -4.53846069454522
TMEM14A 1.91862066662445
DSP 4.01866193552632
IL12RB1 -1.03345422504159
ACOT7 1.10679682295855
CDC7 1.88228035095974
SYDE2 -1.0605028588442
ERMP1 1.12644721003009
NRP1 -1.45927069912758
PRTFDC1 1.60574251114949
PALMD -1.56539947920314
H2AFY2 1.93226960842267
FBXL19 1.71616148299358
MAGEB2 9.15663889386735
EFNA2 5.4956873394775
CBARP 1.27756046318596
IGFALS -2.54019494735771
HCN2 1.99673405391618
IZUMO4 1.14160652577363
GADD45B -2.50907117962604
IGF2-AS 2.59251206346281
TRMT2A 1.19135241523969
RANBP1 1.95499842812019
SERPIND1 -1.98905618005971
CRKL 1.05357140422388
MMP11 5.82909157943076
SMARCB1 1.23807482835316
DERL3 1.32200340467576
DDTL 1.04055582512089
c(\DDT\, \DDTL\) 1.03859612731612
SUSD2 -4.3862191017775
SEC14L2 1.92715985259419
SEC14L3 -4.51783014978787
PES1 1.35251863282263
c(\GGT1\, \GGTLC2\, \GGTLC1\, \GGT2\, \LOC102724197\) -1.2820108420768
TOP3B 1.08280269902546
CRYBB3 2.74254232830393
MFNG -2.02647807849948
SLC25A1 1.10398555356634
LGALS2 -1.01647460331724
SH3BP1 1.70378085983321
SEZ6L 3.25298899790948
NOL12 1.09210620886818
GCAT 1.7957527417943
GGTLC2 -2.13640380306637
MICALL1 1.56634561557191
POLR2F 1.02077428402767
SOX10 4.36939249097226
CCDC134 1.08280982789688
TTC28 -1.26123632231565
SLC16A8 2.5570054538483
CENPM 3.14270239628223
SEPT3 2.17072938683638
SLC5A4 -2.35167066134148
KDELR3 1.36889755988229
CYP2D6 1.49761447484512
DMC1 2.0659256636907
TCF20 1.21799087662366
TOMM22 1.26137555553064
TIMP3 -2.21123141269914
MIOX 3.53535842041287
RHBDD3 1.49596900001516
HMGXB4 1.07595532856698
NEFH 2.66836054261197
BIK 3.00986748689294
HMOX1 -1.10290207449158
THOC5 1.02300596895464
MCM5 1.7698062033576
RASD2 1.62716071215177
TTLL12 2.34601158980243
CBX7 -1.63106976527434
PDGFB -1.41730583329999
ACR -1.09242758739257
SYNGR1 1.09964403179677
APOL1 1.10759317996716
CACNA1I 2.0353650508786
FOXRED2 1.72558891713342
GRAP2 -1.23928407061099
KIAA0930 1.06419961487338
NCF4 -1.26360166552855
CSF2RB -1.03993803249527
SLC25A17 1.06214339321351
RANGAP1 1.64006534281328
PHF5A 1.2397388492164
TRMU 1.48689940531084
ZBED4 1.02186445981133
MLC1 -1.10736228226266
KCNK10 2.98595631491987
FKBP3 1.09535030924959
CTSG -2.32690307987944
GZMH -1.05497978379823
PRMT5 1.06815827745921
COCH 3.6883015301944
POLE2 2.90138599844654
CDKL1 -1.33597582093195
PYGL 1.10224300256388
TRIM9 2.99504140958847
GNPNAT1 1.21937694941603
CDKN3 3.74013511837394
PLEK2 3.17847300322273
GSTZ1 1.02427315235123
ISM2 5.76485732699448
RIN3 -1.20652519552469
CHGA 5.01795125220822
SIX4 2.40865764758038
GALNT16 -1.88428607355913
ASB2 1.0947040639247
SERPINA4 5.38212955291565
SLC8A3 -2.36533416039734
VRK1 1.65906895258027
PSMB5 1.08868867865431
APEX1 1.01089748353782
EFS 2.03422708743984
DHRS2 4.48586040906598
NFKBIA -1.37334639573655
EMC9 1.26254989350476
GSS 1.34335275032943
MMP9 2.50852045731644
GINS1 4.10508219822485
MYBL2 4.84446379863439
SLA2 1.02664302309058
C20orf24 1.70854364579021
NFATC2 -1.59074805663721
PABPC1L 1.95920217301857
SALL4 4.23824594761275
PFDN4 1.27680641431344
BMP7 4.30703588045948
RAE1 1.64253599186258
NELFCD 1.3755689457343
TUBB1 -2.77713603325158
NTSR1 3.20011875089108
MRGBP 1.76588248300271
TCFL5 1.09184558631979
GID8 1.17898216834833
SLC17A9 1.14636225474824
NKAIN4 2.75659181259147
c(\CHRNA4\, \LOC102723788\) 1.06745946206667
EEF1A2 5.23822701159804
PTK6 1.73675492472495
SPEF1 -2.18506070383402
TRIB3 1.89799478153804
RASSF2 -1.88377125769849
CSNK2A1 1.06866227380529
SLC52A3 1.50146735785454
ANGPT4 -4.65735810307743
RSPO4 -1.82485277885773
MYLK2 1.02018311040293
SIRPB1 -2.54475855072125
FERMT1 4.41922850130238
CCM2L -2.66808366085783
MYL9 -1.69504047624228
TLDC2 -1.21409567567158
c(\POFUT1\, \MIR1825\) 1.02545686649948
SAMHD1 -1.58377564706155
PAK5 3.54868667474991
c(\NOP56\, \MIR1292\) 1.55457202881301
JAG1 2.39029185881395
E2F1 2.07578391264898
PXMP4 -1.55890426543754
c(\BPI\, \LOC149684\) -1.24877055625553
CST4 6.4402108963851
AHCY 1.83564934544774
PPP1R16B -1.7601275266245
FAM83D 3.81720335314473
DHX35 1.18336451107531
SYNDIG1 2.20338742792816
PIGU 1.13556045262485
LPIN2 -1.30801918808384
MYOM1 -1.38063874598423
CEP76 1.3608863960014
SMAD7 -1.46305679830117
LAMA1 3.82234712224496
RNF125 -1.61025649854605
NOL4 2.91831505242208
c(\RBBP8\, \MIR4741\) 1.55059865595257
CSTF2 1.58179636465184
MXRA5 1.68834596999399
PSMD10 1.05540663606887
STS -1.41323394532023
TBL1X 1.41099526957981
GPR143 1.61917745451895
NXT2 1.06021447926042
PRPS2 1.3395955896152
TLR8 -2.11979470186736
AMMECR1 1.53739044448186
CHRDL1 -3.48554287701676
SUV39H1 1.48502745966565
PAGE4 4.16752593355995
SRPX -1.42925615722669
MCF2 2.39116433819635
PLP2 1.43586161194522
BMX -1.81351994141794
NAA10 1.00795855400005
ZC3H12B -1.45009452064372
SCML2 2.4020359142246
RS1 -4.80823630582328
PCSK1N 1.61253836550595
PGK1 1.42269429290162
SMS 1.58185335656009
GPR50 8.25913818859317
CDK16 1.09885067954798
PCYT1B 1.08508091425312
CD40LG -1.8778256682612
c(\GABRE\, \MIR224\, \MIR452\) 2.73649891055343
FGD1 1.35813469031969
PORCN 1.18251599973427
ITIH6 3.47867422786763
SRPX2 1.55945229659487
ZDHHC15 -1.42456811696167
CENPI 3.48403802577235
DRP2 2.52215749615217
TAF7L 3.3700897365241
FGF14 -1.21158687483264
CAB39L -1.55731368915757
KLF5 1.55273975974317
ACP5 -1.81421341095132
FGF9 -1.80167441546099
SGCG -2.31187133675456
SLC25A15 1.16855020455534
FLT1 -1.08778752072044
RGCC -3.3513540724934
OLFM4 6.68863833446
MSLN -1.42097398306177
HSF4 1.47173348391961
ELMO3 1.18671664200133
MT4 6.15036196310078
NUP93 1.07913495684033
CBLN1 1.4494156444539
ZNF423 -1.60605376712927
CCL17 -1.14100698689485
PSMD7 1.05545803958311
SLC38A7 1.05761090054431
HAS3 1.75062607471447
SMPD3 -1.04987454653877
CMC2 1.05812804745081
NECAB2 3.7343768019578
WFDC1 -2.44815954359623
CRISPLD2 -1.198374901122
NME4 1.29587816912934
ABCC1 2.11733335807313
FOXF1 -2.73880928526465
SLC7A5 3.61189259327165
RHBDL1 2.93148672482274
MEFV -1.81125397610241
CRYM -1.86183864991563
USP31 1.54368756145763
DNAJA3 1.1044756443211
SALL1 5.65015466110792
MAZ 1.286170284705
TMC5 -1.89355061126689
SLC6A2 4.42015867442908
KNOP1 1.45965127740858
AQP9 -2.08289043154008
CORO2B -2.21429660524394
RASL12 -2.28582079766789
AP3B2 3.33837810331291
CTSH -2.12707717229569
CD276 1.0977547083474
CEMIP 1.21998942614623
ZNF106 -1.23058844090041
CEP152 1.50444180447526
OCA2 2.15829896794026
TGM5 5.86335488185677
FAM189A1 -2.24513121310397
TJP1 -1.09826528526939
SCG3 2.03637296483788
RHOV 4.53324806322266
OIP5 3.52608353497909
RP1 -3.06993431350357
FZD3 1.00837274500892
EYA1 1.15387981553081
TRPA1 3.19469420658504
CPQ -1.03709041744124
CALB1 6.19051464223589
SFRP1 1.4806623936188
LAPTM4B 1.50918910476036
POP1 1.54924354192429
PLAT 1.58255761199892
DKK4 9.31129082102139
GDAP1 1.37711613061121
ESRP1 1.79384276426625
WISP1 1.9400083738177
NDRG1 2.24036187296826
STMN2 2.80159648865673
