Genes log2FoldChange
SEC23A -1.06212722665779
MMP9 1.52981174177085
VSX1 -1.40870748592253
CD40 -1.0227590534537
MYBL2 1.8315853507262
PABPC1L 1.23139195078913
HRH3 1.22540174860471
BIRC7 1.96032494593565
c(\CHRNA4\, \LOC102723788\) -1.55802739303927
EEF1A2 1.68206167970962
SPEF1 1.28170454116336
SNPH -1.53636334118892
HAO1 3.04290134764333
MYL9 -1.36321243612272
PAK5 -1.72500219806066
WFDC2 -2.12061114301504
SPINT3 -7.40618793773136
ZNF516 -1.20029117172797
MYOM1 -1.03943623763882
LIPG -2.40777349421192
NOL4 1.80898660598197
PRPS2 -1.00011664787091
CHRDL1 -1.86636111852771
MCF2 -4.83094363045375
CACNA1F -1.59219801874723
SYP 1.05318057864305
PLP2 -1.12886800662346
PLS3 -1.1025050850935
MTMR8 -1.25541842929348
ASB9 1.19543036709975
PCSK1N 1.10057570712159
RAB40AL -1.09440329951566
SMS 1.3525964797197
PCYT1B -1.41656323667926
VGLL1 -1.44985024653713
KLHL4 -1.92774924033819
KLF8 -1.02277077965748
ZDHHC15 -1.00052503592236
TAF7L -1.65250181182384
FGF14 1.28066347265365
KLF5 -1.18342723408277
SGCG -1.58555570265438
KATNAL1 -1.04007715466001
OLFM4 -2.03619354854851
MSLN -2.52351786189609
HSF4 1.55181567005322
CCL17 1.1477590391197
NDRG4 -3.08115453762068
c(\ESRP2\, \MIR6773\) 1.07801375616878
MON1B 1.53199176046352
NECAB2 1.17331961555223
WFDC1 -1.20151793770557
SEC14L5 1.00382593004984
FOXF1 -1.0895309146753
SLC7A5 -1.3853832127424
SALL1 -1.15084419301822
TOX3 1.04872996909416
QPRT -2.22421789683383
TMC5 1.17203647268288
SLC6A2 -2.12073451031212
AQP9 -1.14739512279717
CORO2B -1.20094164246092
RASL12 -1.5799862435818
IGDCC4 -1.45491958426874
OCA2 -1.41028925536031
TGM5 -1.87199087813342
FAM189A1 1.19176786086209
RP1 1.45358653296841
CA2 -3.9796581339021
EYA1 -1.168443098933
DKK4 2.04307743229782
NCALD 1.0785589041846
ANXA13 -5.07855539513712
NEFM -2.54662877755735
ADAM2 2.40705718887473
FGL1 3.04200199294104
TULP2 -1.13813287730185
TUBB4A 2.00640131270902
c(\AMH\, \MIR4321\) 3.22619442651506
ASF1B 1.15272165107999
CASP14 -1.34929941583434
SLC1A6 -1.80068717563051
SHD 2.18850802341308
CLIP3 -1.39324257899439
CEACAM5 1.58763377795723
SULT2A1 -6.34458331348311
THEG 1.22498277825967
ISYNA1 -1.00745571252053
COMP 2.12525700057687
UPK1A -1.83181786255755
MAG -1.32677758956625
HPN 2.46720825234858
PON3 -3.06993465988379
ITGB8 -1.16131094398849
MPP6 1.1892505037682
ATP6V0A4 -2.34708852748865
CAV2 -1.39387059059918
CAV1 -1.69485643550204
LFNG 1.05451507706522
CPED1 -1.34865281136416
CRHR2 -1.09696128597699
GHRHR 2.05078001173777
c(\NSUN5P1\, \NSUN5P2\) 1.01590814148049
CYP3A5 -2.05591017590479
EZH2 1.43613890423726
SFRP4 1.60144035311472
GCK -1.08570420647255
LHX2 1.52580659706976
OGN -1.37262368779027
ASPN 1.85630030920899
AMBP 1.1777893137847
RLN2 1.38684340302492
ELAVL2 1.72252307736367
NCS1 -1.13059021342612
CA9 -1.05560170009608
TYRP1 1.38139783101787
PIP5K1B -1.59953952558222
GLIS3 -1.84348053378402
PTGDS -1.17422394758918
GATA3 -2.03185665401349
ATRNL1 -1.62640583699805
RAB11FIP2 -1.1113097139558
UNC5B -1.95318221382019
CDH23 -1.45146165849852
ACTA2 -1.2824287457266
DKK1 -1.54975225482736
UBE2S 1.11105076195519
LGI1 1.04766579576636
KRT23 -1.66951251432096
CSF3 -1.19691998483006
RAPGEFL1 -1.35848788026528
RGS9 -1.20970066194625
ASPA -2.10083444393852
P2RX1 -1.48609305420715
HOXB6 -4.09650419204523
ALDH3A1 -1.4913197579972
ASIC2 1.79145252820059
KAT2A 1.00885286760535
SGCA -1.12740969601199
RND2 -1.45967273712389
ABCC3 -1.0924776510334
MPP2 -1.42983257797339
HLF -1.1724104232252
SULT1E1 -1.1719688151258
AREG -1.69088772171597
ANXA10 1.9015180976234
CPZ -1.12455555378976
SLC2A9 -2.39718396440536
NEIL3 1.9637968637142
CLNK 1.70479600357314
NKX3-2 1.6965132950857
HGFAC 1.14123927387162
PPARGC1A -1.72400801530406
CRYAB -1.42657426358488
B3GAT1 1.65489205643951
VWA5A -1.19290131678436
CCKBR -1.33425693632473
HPX 1.41382565726946
FOLR1 -2.09055670193371
UPK2 -1.24712757600927
c(\ELMOD1\, \LOC643923\) -1.28945675398928
CAMKK2 1.61326003882492
SYT10 -2.14037400361865
FOXM1 1.5140424723888
PRR4 1.02298328605876
GPRC5D 1.06053246528364
SCNN1A -1.01133778151695
ART4 1.26383719167198
RASAL1 -2.70934853170568
ADGRD1 -1.58098602225768
CDCA3 1.10307993476992
SLCO1B3 1.46710329359515
COL12A1 1.06354469785841
RSPH4A 1.2660423036526
MAK 1.15698324003716
ADTRP -2.81634418541106
ULBP1 2.03690279490559
GLP1R 2.59199686876759
BMP5 -2.3048296280906
CAP2 -1.07612759393576
SIM1 -5.34596905148722
COL9A1 -1.29301741510826
EYA4 -1.56468767944191
NR2E1 3.96821103004901
ARFGEF3 1.13028664466749
ADGRG6 -1.25642246038913
SLC22A2 -1.24666160055733
C6orf118 1.5996854543286
PRPH2 -1.26158979837795
GMDS 1.18543706225284
IMPG1 1.18519260253976
TTK 1.17758517391391
FAM46A -1.06571227903835
PRSS16 -1.02143766439101
MEP1A 1.15517537916438
PCDHB2 1.23022110820353
SEMA5A -1.07595457913191
C7 -1.20713924487215
KIF20A 1.45291324773739
PCDHB3 1.11467710745851
THBS4 1.6024611616071
IRX4 1.16403566608439
PRLR -1.38545372644578
DPYSL3 -1.16991082530178
HRH2 -1.03058019424029
UNC5A 2.62977523633363
KNG1 2.85646565382231
CLDN16 -1.54365475871185
RBP1 -1.42883902608968
BCHE -1.67390491170329
LRRC31 1.17498218601948
HHLA2 1.03239336494743
ROPN1B 1.57430034396156
PODXL2 1.39593235534408
UPK1B -2.52357039064784
CSPG5 1.07098587901992
ARHGEF26 1.59401685292537
KCNIP3 -1.22870671990514
SLC30A3 -1.35636794916271
c(\ITGB6\, \LOC100505984\) -1.47162299850552
CLIP4 -1.13279195685557
EVA1A -2.30811069464238
EFEMP1 -1.34892900362235
FN1 -1.34034526413458
EFHD1 -1.27788558557171
KCNJ13 -1.97296783001361
OTX1 2.01804746502877
IL1R2 -1.08710691289248
IL1RL2 -1.10659564455103
IL1RL1 -1.92752050975701
IL18R1 -1.3500775278166
SLC5A7 -1.20882477259602
TPO 1.1847539198966
PROC 2.65274993324025
DLX2 2.54940163721231
PLCL1 -1.56216433634617
RND3 -1.18833109718319
KISS1R 3.58085078323031
VAX2 1.53928880745704
PAPPA2 -1.36206180132919
ANGPTL1 -1.93425430558602
CHD5 -1.09661616240318
PLA2G4A -1.99388902235891
RPE65 -2.14289608406288
AGMAT 1.2667125992231
CFHR3 -1.06155376382319
HPCAL4 -1.96804837474877
RIMS3 -1.24307498077233
PLA2G2D 1.2490476772382
CDK18 -1.47456963456931
ID3 -1.14631651512724
CDC20 1.56220369360716
TSPAN1 1.16813273952683
CCDC181 -1.35185163432893
HSD11B1 -1.43819383015838
SERPINC1 1.14727144758545
NEK2 1.63337521223009
CENPF 1.58253825646264
SLC8A2 -1.08908273645567
KIF14 1.40634568947302
NRP2 -1.09740165234018
TTR 2.16431338837648
CA14 -2.55366661850854
LRMP -1.18839588181264
ATP10B -2.67055889470525
FILIP1 -1.5909460016134
ADGB 2.02494418826382
SGK1 -1.11683480466466
CASQ2 -1.31029917205481
ABCG2 -2.4889088422542
PCDH17 1.19554224614813
CCND2 -1.07696321012022
C2orf40 -1.19228826455124
TRIM67 1.26375997147724
SLC46A2 -3.37186319033035
NR4A3 -1.11303016830904
ONECUT2 2.52180457143402
PGF -1.45753445933893
TGFB3 -1.21316721049981
COQ6 1.03826544516592
GPR75 -1.02522717157772
BCL11A -1.0858617461545
EPCAM 1.14048462963671
NKX2-3 4.29288878342967
PPP1R3C -1.60016223351244
AVPI1 -1.15818176842471
SFRP5 -2.47854760580989
HOXB8 -5.4925359414894
HOXB5 -3.08035498808862
HOXB3 -1.40975474636981
PCDHB8 1.61493355806058
TNN 2.31595902264064
KCNJ5 -2.71438039533249
TP53AIP1 -1.42607381488279
IQSEC3 -1.38653378541377
TNFSF11 -1.82922601727259
DNAJC15 -1.11639539334808
DUSP4 -1.52011715307873
c(\CLU\, \MIR6843\) -2.35667610265511
ADRA1A -1.95581958644755
TBX2 -1.12811024022594
TBX4 -2.21932308372978
NCAPH 1.42484442825385
TRIM6 -1.20618813587563
PLBD1 -1.40225542740463
PRB2 2.32127118416215
IAPP 3.16484100600464
KCNJ8 -1.18204255326214
POPDC2 -1.41558401494134
c(\PILRB\, \MIR6840\) 1.0328284692159
GJA3 2.063479683621
SLITRK3 -2.1222324182188
SV2C 1.08210634954391
PAEP -9.43978025011695
OBP2A 1.61857270115337
LDB3 -1.69681588998744
KIAA0087 2.61282707896835
NXPH1 2.84610367843978
TWIST1 2.1550600443717
DNAI1 1.88598354421026
CNTFR -1.7796004475858
CALD1 -1.24455067087889
NUDT10 -1.1875103457573
SFTPA1 1.56057039338001
CHST3 -1.07664588161314
SSPN -1.06519970341948
NECAB1 -1.73738414820951
GUCY1B2 1.43019935649659
ITIH5 -1.16813005236522
HOXC13 3.12368362544907
HOXC11 1.51019179960875
HOXC12 4.68001717277415
STIL 1.1424114208233
HJURP 2.03571916591281
COL10A1 2.41982539481566
PLP1 -1.42238868275199
RAB9B -1.85648295932102
NRK -1.67905737772305
G0S2 -2.0590272482329
RAB38 -1.35419179317911
INHA 1.10410687891136
SLPI -3.25618305110683
KCNS1 -2.41695045951835
SLC12A5 1.83506804292064
SEMG2 -9.15026672264924
MATN4 -2.09605970596573
EDN3 -1.73430737995869
PTGIS -1.317487754902
SEMG1 -9.31967451516168
C20orf85 2.23445933052379
c(\XG\, \XGY2\) -1.25271642721439
POF1B -1.12616722663912
HIF3A -1.5631693468437
NDP -1.56843113232257
GRM4 1.26197016937855
PACSIN1 1.00648657305966
UNC5CL 2.12149273765762
OR2B6 2.0970734986336
DNAH8 2.34540905564558
COL21A1 -1.20005354857938
CRISP1 -8.50082278586469
RAB17 1.47138960585197
CXCL6 -1.028650945437
SCGB2A1 -1.35489333384519
DOK4 -1.00805323694531
TMTC4 1.065347434728
ABCC4 1.6353123079413
KIF25 1.59843567662368
PTGER2 -1.01958551193244
C1orf61 -2.05799872086375
SRMS 1.68893762590503
PAX8 -2.77263078211543
TGM3 2.29084641581586
DEFB126 -2.69801987494042
PAX1 2.75854604138774
FLRT3 -1.2251882548228
PCSK2 -1.43085689409394
LAMP5 1.07927657963589
TMEM74B -1.25328450143691
DEFB129 -6.91183464962499
ID1 -1.38847468605497
FAM83C -2.89263678750986
GRPR 2.10529013797334
c(\AMOT\, \MIR4329\) -1.4140683865058
F10 -1.01162876339716
PROZ 1.44216777002504
FFAR2 1.74255751029167
IFI6 1.5417382976313
DLGAP5 1.6037153259245
c(\OMG\, \LOC101927057\) 1.17040288422493
AIF1L -1.27015094335073
ARMCX1 -1.20934186359351
TMEM35A -1.88196833051462
RGS13 -1.14584627455419
MASP1 -1.42142568422754
ATP13A4 -3.78134715339444
CRYGN -1.40766002012952
FGFRL1 1.5908835697058
OR7C1 -1.89650644769253
WFIKKN1 1.10406850937506
CHTF18 1.27768273436223
GNG13 2.67238255621546
LRFN1 1.51091969535368
SPINK2 -7.01139039731376
RASL11B -1.64215542549954
ADM2 1.22373541883629
GNAZ -1.64392774107261
BAIAP2L2 2.25331273855246
C22orf23 -1.03524168905436
APOBEC3F -1.02684904224686
RNF112 -1.61430353283455
VGF 1.99726128689928
FOXP2 -1.19790385775555
FLNC -1.63439457690231
IRF5 -1.07486515109506
LRRC17 -1.22061056767997
FEZF1 3.03126640513054
HOXD3 -1.71995355181008
GAD1 1.17521922291841
HOXD10 -1.08898732876235
HOXD11 -1.33266473238105
HOXD13 -1.8023364384444
ALDH1A2 -1.52179429520731
PALLD -1.44157762337958
BBOX1 1.93627160699242
SOX15 -1.37316399197714
KLK14 2.19638138837524
AJUBA -1.11722217087526
EGLN3 -1.00299813297738
RNASE1 -1.02993568960646
CDO1 -1.90443218371337
QRICH2 1.02330035755788
SGO1 1.21476165049386
SHC2 1.02720051813394
PRRG3 -1.04737364564073
STARD8 -1.23941434747116
CNN1 -1.50494225257082
APOE 1.63033412295483
APOC1 2.19673109184587
LRCH2 -1.28815983302752
DPP6 -1.90482008429123
ACE2 -3.32967493774137
GDF1 2.00485070716384
STK33 -1.14795782980985
UNC13A 1.29970934268759
GDF15 1.82218849905894
TRPM4 1.64665611593038
SULT4A1 1.40379676680478
SAMD10 1.00712492504208
MNX1 1.46236257537277
GATA5 -1.57894266864974
ASS1 -1.08502408333735
PRDM12 1.95207334236987
SMPDL3B 1.62848186134758
PNCK -1.15842252669243
HSD17B3 1.38699155574412
NUTM2F 1.09992371577026
FBP2 -2.12531308319139
RGN -1.23250642529641
ULBP2 1.39531975297072
C1QL1 -1.98490359243219
CCL25 1.95964099294381
F12 1.8994853519065
PRR7 1.87734833071688
LRRC4B 1.04268904439033
AOC3 -1.08568189526001
ANO1 -2.5171027163746
BARX1 2.46902752841742
MAP1B -1.16110365331755
TNS4 -1.50955427958988
TOP2A 1.33692055363261
MCCC2 1.24394927475842
DNAJB1 -1.11684854805717
SLC6A11 1.57951327975246
NUP210 1.22238430905008
HHLA1 3.16282026997556
IQCA1 -1.30008540515155
RAMP1 1.01732470875468
SERPINF1 -1.00879453606896
POPDC3 1.31168020258426
DDC 1.10232410787755
ITGB4 -1.03872052905086
SLC52A1 -1.50613836405163
RGS22 -1.25377684101142
SNAP25 -2.69310612660578
ATP1A4 -2.29085168847625
BCAN -1.79750519944264
HAPLN2 -1.04404544172675
ACY3 1.93358818305373
VSTM2L 1.8595954789615
BHMT2 -1.4562974060267
KANK4 -1.60542638183173
ANGPTL3 3.86429057080995
ATP8A2 2.92086543181395
CHI3L1 1.34384001784814
CHIT1 2.03615813724091
LGR6 -2.12624910211945
TRPC4 -1.13441944274156
IRS4 2.10954190434403
MYH11 -1.72393972054619
LARGE1 -1.16324767862901
LRRIQ1 1.31148995953768
LYVE1 -2.27747779355031
MICALCL 1.20552979060532
MICAL2 1.03201826435798
GSC 1.83455916389101
MRO -2.79175495376865
MEIS2 -1.34773174711367
GSTM1 -2.72913278730493
REG4 1.59270913524646
TSPAN2 -1.12476324688202
GSTM5 -1.53097479220694
GSTM3 -2.08033293288862
VAV3 -1.22303656315984
VTCN1 -1.61744340996497
ERN2 -1.66602789205112
RAX 2.40290315343741
SOX5 -1.0561960035647
RERG -1.04234904721511
LRP4 -1.0844246473281
MYBPC3 2.05079272584655
SOX3 2.76395898737802
STK26 -1.13821546543075
CDCA8 1.26241705639429
CYP2J2 1.36002684525262
DSG3 -1.96082186346034
DSC3 -1.56201360535879
DTNA -1.32081792808972
FHOD3 -1.17967684417056
FADS2 -1.28538515737418
DZIP1 -1.02150548940915
KLB 2.90604257510226
ANXA1 -1.02457043945597
GOLM1 1.73373340813841
CCNJL -1.17065439979415
SDS 1.39719950974207
MSI1 1.05703960516381
HNF1A 1.65386068983483
HRK 1.79402643454888
RNFT2 1.14677695928616
FAM71F1 2.09759371148158
TES -1.05442152387751
ADGRB3 -1.38137487148141
NT5E -1.24861250803366
MRAP2 -1.06526523979596
LCA5 -1.02749488122907
CGA 3.22259700974082
ELF5 -1.45909509766975
PRRG4 -1.10694047092505
AMHR2 1.41333249392225
PPP1R1A -1.3779776806637
TROAP 1.8083864401554
ESPL1 1.31433943684354
KRT7 -1.48677502718594
HEY2 1.17721173171794
PKIB 1.61325148553982
EGR4 1.93300327158159
BCO1 -1.09342002111381
FBXL8 1.17698322452958
WNT10A -1.35313173223193
CYP27A1 -1.04179858649926
EDAR -1.54934504183216
ALDH1L2 -1.75339795707087
USP44 -1.33866910956787
EDNRB -1.56393915501826
NACAD -1.04369462898522
CHAD -1.03869703479923
GALNT5 -1.08844938465559
SCN7A -1.17780871530134
GATA4 1.76274054213466
IL1RN -1.32144385149982
IL36RN 3.03474775983847
ST6GALNAC4 -1.60154216618893
SLC31A2 -1.72450079901895
KIF12 1.11809181694773
LMX1B 2.79351929074685
IL33 -1.11927300508131
DNAJB5 -1.39400129244221
TUBB2A 1.30630609244969
FOXF2 -1.23212134833739
TUBB2B 1.16616775474428
IER3 -1.46941188822737
FGFBP1 -1.70792940754304
FGFBP2 -1.16065606314292
TLR2 -1.19582342243921
MGARP -1.3921036456388
TTC29 2.27434574186457
NXPE4 -1.89530156141615
TMPRSS4 -1.86995400530248
TRPC6 -1.36791098926693
C11orf70 -1.11873322581574
TRIM29 -1.59068931447715
POU2F3 -1.32209328260369
FXYD6 -1.59149071484824
ARHGAP20 -1.58307863959358
NUSAP1 1.01622137316285
KNL1 1.01969592577889
PAQR5 -1.38492807745428
DUOX1 -2.01002533902316
CYP19A1 -4.9700588807881
SEMA6D -1.62070784921293
c(\GCOM1\, \MYZAP\) -1.00347583230776
GIPC2 -1.23604051977168
SLC44A5 1.717183584903
CLCA2 -3.00871945961909
DNASE2B 1.5605334332778
CGREF1 1.760600428128
MYOF -1.29813791151973
DUSP5 -1.05077515747755
CEP55 1.30160385065889
RBP4 -1.16769990471932
GPR87 -1.76813573021312
AOX1 -2.25572179210287
CDK15 -1.15059530653169
MDH1B 1.25919245217805
HCN4 -1.83117859540574
PCDH10 -1.1889740342852
MMRN1 -1.00925192720684
PDE5A -1.13756253703144
TRPC3 -1.64757323630868
CDKL2 -1.39311529170164
MTTP -1.07311405457726
KIAA1644 -1.3280599464843
PIK3C2G -4.05890734845092
COL2A1 3.9734206752064
PPFIA2 1.48986378052402
PHLDA1 -1.11475564976449
FAM222A 1.75813583967414
FOXN4 2.95329992258564
NPFF 1.06519759875588
GALNT6 -1.0234527190408
MBNL2 -1.03429565934772
ZIC5 3.54540327076079
TTC6 1.03591580071962
SSTR1 2.05025877664799
FRMD6 -1.48862041883287
ADAM21 1.94991556333525
KCNH5 -3.19133709605052
SLC24A4 -1.28063519344359
DUOXA1 -2.06598658337849
DUOXA2 -2.29546898307265
DUOX2 -2.52070974093387
FGF7 -1.43900220603954
GCNT3 -1.46222677020374
TPM1 -1.34141791412985
CYP11A1 -1.58132109456808
PCSK6 1.6718155155432
RHCG -2.07024875514724
RLBP1 1.10597097340199
NTRK3 -1.14940056114405
SH3GL3 -1.47089983414001
SEPT12 2.54919050125599
TGFB1I1 -1.2584611297496
ABCC12 2.42110215573312
CLEC18B 1.91874208116064
ADAMTS18 -2.52707146731725
ADAD2 -1.63643706197928
MYOCD -1.67500371059502
KSR1 -1.03703176623774
RHBDL3 -1.690451594344
GNAL -1.06374719851286
ASXL3 -1.12117735250192
SLC14A1 -1.94510840494934
CCDC40 1.05486319750644
CBX8 1.11961145543883
RNF157 1.90053792641762
ZNF750 -1.56873462737255
RNF165 -1.17702560249025
PNMT -4.34812153865952
STAC2 -3.96826639663277
HUNK -1.0836629207101
SIK1 -1.21378908421056
TRPM2 1.36737304482251
CBLC 1.16093313789967
SLC6A3 1.73448175371942
NLRP12 2.31903725782241
c(\CACNG8\, \MIR935\) 1.0514436580291
SLC47A1 -1.31195031667578
ACPT 1.55220660452045
CTU1 1.22025029897901
SLC2A5 -1.83418064144402
PRDM16 -2.20427065643586
PADI3 -4.14904648480036
FHAD1 -1.17550544073868
PADI1 -1.26188685564712
EPHA2 -1.92418485043222
TINAGL1 -1.17332327327573
KIF2C 1.08627963490324
CYP4B1 -2.13635991414951
GPR161 -1.2293409676562
ATP1B1 -1.00304739020713
RXRG -1.47620482573886
DPT -1.75780852535317
NUF2 1.22110544388055
CASQ1 -1.08457472441366
CRABP2 -1.85547142790123
FAM163A -2.16494495407193
ANP32E -1.03656714739088
ANXA9 -1.69609698256202
KCNH1 -1.07743647475048
HHIPL2 -1.35762835462748
S100A8 -1.17508175919215
REN -2.13026547045727
ETNK2 -1.18681249635303
RHOB -1.00015069139973
MEIS1 -1.14328246784384
