Genes log2FoldChange
CHDH -2.36322955544253
IGF1 1.90405876662556
SLC38A5 -1.70615290655572
CNTN1 -5.95558925735126
WWTR1 -1.48423056909702
AGPS -1.01452524577466
ATP1A2 -2.15065529015728
TTC27 -1.0914912928654
VSIG2 3.43609014362821
c(\PHLDB1\, \MIR6716\) -2.36839004968113
CYP24A1 -4.20161099032618
SYT13 2.60909227012286
HGF -1.90925095679698
ZFP64 1.11667558366592
SAMD4A 1.07736194737706
CYP3A43 1.8793314848578
SLC7A9 -8.91400997749987
SPAST -1.06616265857166
NRXN3 4.38558975185823
FHL1 -2.77892249699415
SLC45A4 -1.51761651616775
ZDHHC6 -1.44757448166832
BIRC3 -2.20301054097639
ABCC2 -5.45871009128673
DEPDC1 2.25050529693195
CCDC28A -1.15773223791886
HSD17B6 -2.2930631722975
FAS -1.14127820103157
CD44 1.25285156114574
KCNG1 2.36708687300008
AGPAT4 -2.55687315189408
ANK1 -1.89041072998989
IBSP 5.12500152740256
IKZF2 -1.38979915542225
IFT88 -2.46503694406856
LRRC7 -2.50992336133086
GAB2 1.83323910726806
SLC4A7 -2.33586088315887
MAP2K3 -1.62231870056743
EFCAB1 -3.87891096223981
PEX3 -1.28799990949875
MYOC -4.69073350984104
SH3YL1 -1.48512389442505
VCL -1.40873803125958
STAP1 3.09027514464256
MYOM2 -2.33318509645593
OTC 3.09743213931943
USP2 -1.44808537440308
CASR -3.74667068009881
MRI1 -1.23450748916072
HOXC8 -1.85107858182481
TLL1 -2.09109469425991
VCAN -1.2227795116052
DNAH5 -3.2727659405819
C6 2.11955112084901
RAI14 -1.19192221024182
SOX30 -3.74813147266078
PHF23 -1.13430405818137
INPP4A 1.01572027176281
RAB27B 3.25619655776321
MYO16 3.09606260485231
TNC -2.72838737598071
THAP3 -1.1585445974477
FAM65C -2.02691708007606
USH2A -2.22089699197002
ZPBP -2.22118006401074
TG 2.01143868978246
ADAM28 -1.12364074295218
DCUN1D1 -1.12455724059564
TRIT1 -1.50891052721252
ADRB1 1.66350090844956
EPHA3 -1.31055870402727
DSG2 1.9111610879245
GPM6B -4.06911602605028
MAGEC2 15.1458944539202
CP -1.44804224752409
ARHGAP6 1.50206057369553
FAM184B 1.45260625730578
ROS1 -4.77192949514808
CC2D2A -2.1950918542625
TNFRSF17 -3.39714864209597
LMO3 -2.26179280952632
COL9A2 -3.1595177017684
ADAMTS6 -2.00196174980165
LTBP1 -2.37535486047989
ELN -1.73455388946095
NEDD4L 1.39533982844051
KIAA2022 -1.21020011286647
DKK3 -2.02762092330932
NFE2L3 -1.11705435648954
LIMA1 1.2345288312694
SLC4A8 -2.59130815238093
LAMC3 -2.56362198098861
COL23A1 -2.94158142960612
POLQ 2.1841585520883
CYBA -1.8317229827734
PLEKHA5 -1.33504425038517
FNIP2 1.08253939165074
METTL24 -2.78808149552721
AKR7A2 -1.78279770033173
NRIP2 -1.1523279217156
LY75 -1.89624361162162
SDCCAG8 -1.33073191334809
PTPRN 3.66969894993459
FOXC1 -4.00718870651664
SYNE2 -1.07171840493317
CHRDL2 1.9322096491127
RELT 1.3980374938432
GALC -1.25990276242838
KCNH2 2.45742958700118
CYFIP2 -1.60813428572596
GINM1 -1.57836688781485
ITIH4 -1.00462617794801
ITIH1 4.28817712446974
TRAF1 -1.27166964658257
IL17RB -3.72291872285187
GYG2 -3.63466553519095
F7 2.5530318852154
GDI2 -1.01695205154612
USP13 -1.64709337715568
LAMC2 -2.99433990313435
CAMK2B 2.82963040451316
DGKG -1.65557790314114
STYK1 -2.07050806351169
CREB3L3 -7.22932815512587
PIGV -1.27280327930461
SNRNP40 -1.31816681829216
RIMBP2 -1.68526237800075
COL11A1 2.39369021487046
ACAA1 -1.41222150922263
BCAT1 2.57755639147531
SPAG4 1.78219558927459
GUCY1B3 -1.91345993003194
ARSF -7.52650516953038
CS 1.04804759024232
LTK 1.76866383102638
c(\VMP1\, \MIR21\) -1.44773615994931
APPBP2 -1.1081068481473
LIMCH1 1.07900939738817
TM7SF3 -1.19890307492985
DLX3 -2.55893285087829
SPA17 -2.47814088378804
WISP2 2.74579078053123
ST3GAL6 1.53206503964891
NGFR 2.85033705017319
LPAR2 -1.01502408871641
SLC12A2 1.31201815419047
SNX24 1.06609175652602
EYA2 -1.7861717612257
BCAS1 -3.43518616165313
CALCRL -1.46922012930551
TAF11 -1.13692672696687
SLC9A3R2 -2.10098581985881
NTHL1 -1.06499982218016
c(\GNAI3\, \MIR197\) -1.37384396681835
TRAM2 -1.35589548653883
NTN1 3.49706343128164
GLP2R -2.26555600653915
MCM10 1.50506054331205
DGKA -1.17250636555014
c(\PDIA5\, \MIR7110\) -1.35920193866809
SPEN -1.06354433976747
MYLK -1.94882376512735
TMEM206 -1.53551887681188
SNAP91 -1.79902660874775
GSTO2 -1.17398136670329
SEC61A2 -1.33049478497066
PRKCQ -3.62216720300424
ME1 -1.17819746092316
TBC1D1 1.70695646551009
MTHFD2 1.44417926251025
YBX1 -1.09730061299886
CTNNA2 6.38702283907282
TIE1 -1.58757069980978
ZMYND12 -2.57800957592226
SLC9A3 -6.31855817835476
NGEF -4.29170268172063
ASPM 2.48032673409762
CLDN18 -3.63854615890521
FGFR2 -1.76258106815216
KIF26A -2.49572659015724
ACSM2B -10.2951205152977
FECH -1.24435813949647
PFKP -1.04030358419016
KLF6 -1.18969869558916
PLPP1 -1.28170271402293
PHKA1 2.51705190520175
CACNB1 -1.18695636856024
TRO -1.97870018237178
SYT1 -2.67431393588166
HYAL2 -1.49303737101847
FGFR3 -5.68505127313641
IFI35 -1.23983979867598
ACSL4 -1.40710922798949
PRR11 1.00516804962441
ATP11A -1.43283520957548
LAPTM4A -1.44033749563808
STON1-GTF2A1L -2.69242308598353
RASGRP2 -2.1331309690927
IFT80 -1.24743063924726
PAGE1 7.77134156268574
PITX1 3.65057139559341
TRPC7 -5.41735335323966
MAST4 -1.62163364068142
SDK2 1.95278397798073
c(\BCL3\, \MIR8085\) -1.46129617651773
ABCC9 -2.1026380973096
GAL -1.96609021860824
MAOB -2.45287333760475
TGFBR3 -2.50872401453195
HES2 -2.0609565901429
ATP1B3 -1.08550138195641
NEDD4 -1.14160231156508
c(\NUCB2\, \LOC105376575\) 1.39432036148629
DAPP1 -1.42611284680347
FSTL3 -1.62891487031608
POLB -1.0243130469935
ST6GALNAC1 -2.57176628951441
FRMPD1 1.28747053331915
ASNS 1.98060478478094
CNGB1 4.24367190982337
ST6GALNAC2 -1.40189870909098
TESK2 -1.62446627317263
CAMK2A -4.03279779101441
CDC42 -1.08135700440082
SLC12A3 -6.5593927237459
TRPM5 -2.21491308420722
MGAT4A -1.97273906152145
ARHGAP10 -1.73422622081615
LMCD1 -2.54196496826976
TRIB2 -1.68167694546999
MYO3B -1.97256811233248
CDH19 2.51574143529072
SLC6A15 3.69602864871924
ACTN1 -1.40440718676753
EPN2 -1.39785148206095
PTPN18 -1.09887467207052
LIMS2 -2.20521537839459
c(\SPEG\, \LOC100996693\) -1.21069238562924
ALDH3A2 -1.80077331121064
TFRC 1.15299396357751
SREBF1 1.48928751718318
RHOBTB1 -1.61702534893172
HSD17B10 -1.2789374018582
HMMR 1.43186555529185
ACADVL -1.02243727403976
CRMP1 -1.1861588234596
EVC -2.12881424437009
c(\NDE1\, \MIR484\) -1.3410161914415
TMEM38A 3.00731595818614
CYP2W1 -1.8263520501959
MOV10L1 1.51323776143211
SMARCE1 -1.20032948187488
GSDMB -1.22005176422188
PPP2R3A -1.28020638628481
FERMT2 -1.18436943964832
CD5L 4.49521192957365
ST6GAL1 -1.50978728486001
FRY -1.59950049392488
GLI2 -2.12795840657872
CDHR2 -3.31728452593672
SNCB 4.39952139053159
ATP2A3 -1.53157668755669
CA12 1.51960068874285
NTN4 -2.81895408616255
NUAK1 -1.26589368355247
IPCEF1 -1.67800511686643
ENO1 -1.66121956500696
SLC12A1 -8.06796686625484
KCNQ2 -1.90765795740108
GTSE1 2.56440887839886
SEMA3C 2.47214397106554
TTC38 -1.86636762609606
GRAMD4 1.16624692764388
CELSR1 -1.87490130890761
WNT8B -4.57712966267132
RASAL2 -1.20818457467786
FOSL2 -1.23531177250785
CACNG4 -4.55554707832009
ATP12A -5.80638978550467
WDR62 1.00421287750184
ARHGAP15 -1.05735662434718
PAX2 -2.15820280666445
RBMS2 -1.23063949892539
FMO4 -2.61022916223352
SPAG5 -1.89513929110858
TRAF4 -1.42935606157763
GPC4 -1.29974023390899
NMRK2 5.59620829167253
CTTNBP2 1.62712367114873
ACTL6B 6.97046690314494
NFKB2 -1.12709730317005
IL4R -1.33561041443195
PAK3 -3.47644292955071
CAPN6 -6.0078099805949
DYNC1I2 -1.02669965770922
POLD3 -1.24035418679778
ACTN2 -1.12867834748513
NAALAD2 -2.41268742953505
SMC1B 2.73019777754948
FBLN1 -2.57453335552047
ITGA8 -2.50763817867279
MAP2 1.58989595839234
AMPH -3.6195205962411
MCCC1 -1.30419184956653
LAMP3 1.9536285920527
NEBL -1.8104319662869
TULP3 -1.1657271617709
SYNJ2 -1.65403780513505
ADCY2 -2.01795779927266
EDN1 -3.39231538452176
MLLT10 -1.0436953332298
ADCYAP1R1 1.97104951441522
ITM2A -1.17381405035253
MYH7B -1.08221510210499
BPIFB2 7.33697791440386
CLUL1 -2.07802097256316
CDH17 -1.40984053105741
FKBP7 -1.40085044609641
XRCC5 -1.11923884091667
RAPGEF3 -1.7086568312985
CEACAM1 -1.63158379068814
OPHN1 -1.40312716038476
AFM -10.3026735331729
SCGN -2.27969176090309
CARMIL1 -1.91355206911589
EPB41L2 -1.71619825926061
RIMS1 4.99155703169661
MOXD1 -2.80508365319332
STX7 -1.00857411988369
DDX43 -1.98823693099277
SCTR -3.64934587059178
RFX3 -1.46957795432621
SLC4A4 -1.69851492685666
RDH8 -8.50968594092865
COL5A3 1.00798751260988
CHRNA3 2.11873206621351
MOK -1.64811776693149
IGSF9B 2.16375085277354
NDC80 1.41870548122778
RSBN1 -1.05088546044757
CXCL2 -2.78210941710595
AFP -4.56696403552836
TCF7 1.48424333696723
CDH7 5.00597427468915
IMPG2 -3.51025640924211
ARG2 -1.27468961794231
CACNA1S -3.20617421939045
PKP1 -4.09800460452054
STK17B -1.70799497689755
LRP2 -6.12361742438759
SLC13A1 -10.1908693165058
PCDHB4 -2.50430766982097
STRADB -1.04498533663856
BZW1 -1.12592206884969
PGR 1.58150582437742
C1QTNF3 -2.89737801643537
COL19A1 -4.34059052759594
KCNK2 -4.85766040006762
TRAF5 -1.04047976636576
OPRK1 3.82581206562769
SEMA5B -1.66865565609596
ITGB5 -1.05118311424453
TRPM3 -2.40860301728474
DOPEY1 -1.10025698240471
LYRM2 -1.29774364545721
ULK2 -1.00663980287356
P2RX5 -1.32951307416433
ITGAE -1.17578434324755
PIBF1 -1.25853609676277
OXCT1 1.53035101933701
FAT1 -1.81464377277029
HAL -1.71488339242478
GSTP1 -1.19673840043262
SLCO1A2 -8.60718382710684
NKAIN1 2.3468445175162
AGBL5 -1.11404727837832
BCORL1 -1.08496865265673
FCN1 -1.03737289540784
HACE1 -1.6883243611694
WDR47 -1.35582670537669
ABCB1 -4.68402523812113
AKR1B1 -2.73790768984447
B4GALT1 -1.02861725863091
c(\FOLH1\, \FOLH1B\) -1.74392476846222
EPDR1 2.15200003468165
HSD17B2 -3.33031365213589
NOX4 -1.14480055189205
c(\TRIP6\, \MIR6875\) -1.82162134750309
ACHE -1.16516896617178
NLK -1.04764959326542
PIGS -1.43232638483441
TMPRSS11E 9.16051269442742
MT3 4.17584493735411
AURKA 2.16605226013386
CASS4 -1.40591527002682
RFX2 -1.5981561264872
SULT2B1 -4.32978785197172
GP6 2.63129145857584
PTPN4 -1.05998881303435
GNA11 1.31771197286788
REM1 -1.5776425530769
TPX2 2.52467488912499
FER1L4 -1.34684193189835
SLC15A1 -4.93971075787733
TGDS -1.00914860681028
DOCK3 1.93626651347308
C3orf18 1.42013155504703
KIF9 -1.21582151769639
SMOX -1.21387064097892
SLC4A11 -2.07595572365356
CPXM1 -1.75919225812349
F11 -4.0155494270888
KIZ -1.74747280817346
TESC -1.90467920408787
RBBP9 -1.70517503654225
CFAP61 -2.09179712349635
PEBP1 -1.51025612205812
NOS1 -2.53041604975053
c(\FXYD3\, \MIR6887\) -1.66282451243171
HEPH -2.3646930689165
BIRC5 1.95962542308802
LAG3 -1.07355680984458
LTBP4 -2.15493111057269
ICAM1 -1.79043388165365
c(\IRAK3\, \MIR6502\) -1.59290927579385
FETUB -3.60748902530351
THPO -4.9369368572812
CHRD -3.42466265768258
CERS4 1.60716549507925
EFNB1 -1.87656667979132
KIF4A 2.32707637456944
PLEKHG2 -1.19793334002645
PITPNM2 -1.62132656596545
LAMB4 2.68696921455202
SLC26A3 3.6038564861293
IL5RA -5.41320521469149
c(\ABCC6\, \LOC105369239\) -3.49171761673243
ITGA6 1.52023946047215
SMPX 3.01640948851945
SEL1L3 -1.27702533835079
TF -1.60414714101505
APOH -8.94660330917682
NLRP1 -1.54945788290949
PITPNM3 -2.00945127955262
ORC6 1.52043060395072
CPA1 -4.30506103450257
ESR1 -2.03435671629364
TMEM101 2.01256285008794
JPH4 -3.074400959244
MYH7 -4.70492326096634
SLC7A8 -1.12867233931935
SLC22A17 -3.50518448840166
HNRNPC -1.10210328885067
TGM1 -1.9040339577816
TBL1Y -2.60120105354725
TYRO3 -2.22008374118288
CAPN3 -3.29037110037997
TBX15 5.40960856681709
PHGDH -1.26015378411324
COL9A3 -2.13902184431772
TEKT2 -5.18737343527855
CLSPN 1.23530383857384
DPYSL2 -1.99862885308341
TGFB2 -1.61358415452738
GPATCH2 -1.19589802504704
CDC45 1.60729298999028
c(\COMT\, \MIR4761\) -1.22094706095861
ECHDC1 -1.5659687551561
XYLB -2.92977625260103
GABRP -5.53552756610636
FMO2 -5.17621511272707
TMEM38B -1.00906564510221
PTGS1 -2.49583109178277
SH2D3C -1.19642215457987
TBC1D2 1.69793557384142
SEMA4G -1.5277043252734
CYP26A1 2.4675000278073
TDRD1 -4.5864355031517
CRTAC1 4.74299443833068
BAMBI -1.00171634937515
IL11 -2.98922091039046
CREM -1.75899885027056
TREM2 2.49643940273682
FKBP5 -1.9341839435702
TMEM14A -1.66379250054079
EFHC1 -2.21108349145043
ZNF184 -1.38176062226168
HNRNPH3 -1.25049369671921
IFT74 -1.52456780373666
ACOT7 -1.29575395450778
SYDE2 -1.83637081053221
PCSK5 -1.72813563214407
SCD 3.51408710455129
ABLIM1 -1.23978079876522
NRP1 -1.06014260340713
PALMD -1.59023930616884
TSPAN15 -1.86869622700748
H2AFY2 -1.25541347693756
KCNK6 -1.64285122131089
STX1B -1.6572955197303
CBARP 1.22478181059195
c(\PCDH11X\, \PCDH11Y\) -3.31689255323269
IGFALS -1.13310081015423
MISP -3.70422370777574
HCN2 5.31735785822502
CDHR5 -8.66899683042358
RASSF7 -1.09945932180857
GADD45B -1.00631582581822
PALM -1.63423790717973
IGF2-AS -5.5640009198442
MKNK2 1.04201537448384
SLC7A4 -2.94931789091961
GSTT2 -2.53444441321912
SUSD2 -3.72667001024409
GGT5 -2.66774463262074
UPB1 -7.19273409955677
c(\GGT1\, \GGTLC2\, \GGTLC1\, \GGT2\, \LOC102724197\) -4.38838301140404
PRODH -3.09347743667998
CRYBB3 -3.72404778754557
MFNG -1.33996730490627
CARD10 -1.84866525329317
PLA2G3 2.69697380646792
LGALS2 -6.00471627638325
SEZ6L 6.90491657070822
GGTLC2 -4.52611833548355
SOX10 -2.9635069878933
CCDC134 1.24248188270443
SLC16A8 2.36212103489287
CENPM 2.83153593924589
SEPT3 3.47541897975067
SLC5A1 -1.25900437919387
TPTEP1 -1.26029000942248
KDELR3 -1.23013980209696
DMC1 -1.59235598325988
RSPH14 -1.84594891264066
RAB36 -1.02841007236451
TIMP3 -1.55795496315746
C22orf31 -1.15804390230739
MIOX -7.27869528583181
RASD2 3.38107628250178
PDGFB -1.89280767054082
APOL4 -1.68200553953353
CACNA1I 3.51729117664366
GRAP2 -1.03896143426193
PVALB 4.24633326414653
UPK3A -2.13833035668691
KCTD17 -1.18866175568473
IL2RB 1.36576393112193
PMM1 -1.12511098629927
CERK -1.32100189354325
KCNK10 -5.37452703265574
COCH 2.29369102296669
CDKL1 -1.24645610935392
PYGL -1.29074745048055
CDKN3 2.13549097884182
C14orf105 -1.68834244206355
PLEK2 2.10821684577273
SAMD15 -2.21441837580327
ISM2 1.78571246997051
LGMN 1.74816546564863
DHRS7 2.21400611509227
SIX4 1.19417906530754
ASB2 -1.51208824686423
HIF1A -1.09615186027806
TCL1A -2.43798216179688
PAPLN -3.0333465185357
RPS6KA5 -1.44924248923295
EFS -1.35854048633239
DHRS2 5.90116110591348
CPNE6 -7.79054592517243
PCK2 -2.04944188981878
NFKBIA -1.19459625618245
REC8 -3.11812264408971
NFATC4 -1.2026482908783
MMP9 1.78655797333037
VSX1 2.97521266616536
PYGB 1.23868466011116
PROCR -1.27034209114564
IFT52 -1.15730542418059
MYBL2 2.43660241662013
HNF4A -6.82550390388939
PABPC1L -1.44410340249006
SALL4 2.98991442045693
DOK5 -1.85198209246957
SLCO4A1 -1.00167335840284
BIRC7 3.30957284762906
NKAIN4 -2.6301099368917
c(\CHRNA4\, \LOC102723788\) -7.34721127933105
EEF1A2 2.28778840344713
PTK6 -2.27311374662683
SPEF1 -3.40425781034642
ISM1 -2.45711000312681
RNF24 -1.44785336259407
TRIB3 2.63582181714538
SIRPB1 -1.60379921078199
FERMT1 -2.25025929469104
HAO1 -8.06590514693987
CCM2L -1.62369362305705
PLCB4 1.14671028089012
MYL9 -2.01777733453728
TLDC2 -2.23829573610087
c(\POFUT1\, \MIR1825\) 1.13230595835743
PAK5 3.2210053117705
JAG1 -1.53238753599348
SNTA1 1.10947869430127
OXT -3.92427420326232
E2F1 3.11452034233268
c(\BPI\, \LOC149684\) -5.94259250370426
AHCY -1.3486560797959
PPP1R16B -2.75999245325274
SYNDIG1 -2.68743140158705
TNNC2 2.86730293730853
MYOM1 -2.04710503103573
MYL12A -1.04655817717397
ST8SIA5 3.68306637732589
LIPG -2.02113966697251
RNF125 -1.66384865163104
NOL4 -3.56598817920888
MXRA5 -1.34416878322289
VSIG1 -1.17475258910786
GPR143 1.69886511234074
MID1 -1.85602648234738
ATP1B4 2.53664286704654
PAGE4 -4.59680461455744
MCF2 -2.8371733417353
CACNA1F -2.17137057208798
SYP -1.08590637991846
SMARCA1 -1.1100549809205
MTMR8 -1.25289426211771
ZC3H12B -2.40242914005096
KCND1 -1.42882972379854
PIM2 -1.00032732368522
RS1 -3.09479786152126
PCSK1N -2.42546043265502
VGLL1 -8.53672040566347
CD40LG -1.76832750698858
KLHL4 -1.83517273061712
c(\GABRE\, \MIR224\, \MIR452\) -1.78109121149092
PCDH11X -3.41115083858829
ITIH6 2.35030322252784
KLF8 -1.31163696949442
SRPX2 -2.8681251351845
SYTL4 -3.10320000806639
ZDHHC15 -1.42896901979211
CENPI 1.25883616296933
DRP2 -1.33436207869203
TAF7L 2.78597003238511
FGF14 2.92467956915689
NDFIP2 -1.26404914270119
MLNR -3.92999580574899
KLF5 -1.81861255324065
FGF9 1.36612011335766
KATNAL1 -1.03545157256709
MEDAG -2.04317775739556
TSC22D1 -1.68701606116911
OLFM4 -5.71491061665636
MSLN -2.33421695306059
GDPD3 -3.14861058409418
LYRM1 -1.23972346163429
TSNAXIP1 -1.35889218625447
NDRG4 1.7679917448299
SLC38A7 1.09986599664717
SMPD3 -1.98126228224255
FA2H 1.83251850975129
HCFC1R1 -1.11284347146529
NECAB2 -2.46171433287584
WFDC1 -2.45996813594131
SEC14L5 1.34622210821989
COTL1 -2.05211449201096
CRISPLD2 -1.53576927759782
LMF1 1.10239695700495
FOXF1 1.12019028591418
HAGHL 3.06220323611833
METRN 1.19279748413749
ZP2 -1.78892105802986
CRYM -2.084994877
c(\PIEZO1\, \MIR4722\) -1.36183170341017
CLUAP1 -1.20200188593446
CORO7-PAM16 1.30544957574694
SALL1 -2.90352940889685
QPRT -1.78354697696664
XYLT1 -1.46769417345667
SYT17 2.73406095572158
TMC5 4.23866524163918
SLC6A2 3.52956719223647
IQCH -1.69888964358637
CORO2B -1.34070765375953
RASL12 -1.2116944558463
ACSBG1 1.49632741509489
CTSH -1.53952801538933
CEMIP 3.37201396171775
CEP152 1.63945592217425
ATP8B4 1.35773606111522
OCA2 -2.26506786971428
SCG3 8.2407885550253
DNAJC17 -1.05968686485594
VPS18 1.0218930166013
RP1 -2.03939533140795
CA2 1.1835268144653
TRPA1 -1.45027963053913
CALB1 -9.22938775138179
SFRP1 -4.74994046312217
PLAT -2.38543906917246
JPH1 1.26595725148638
GDAP1 -1.37981184693945
STMN2 4.68633822156904
TRPS1 -1.09958725017292
SPAG1 -1.03565126648727
NCALD 2.13890555352732
ANXA13 -8.89481933106393
TNFRSF10A -1.40052006954482
UBXN8 -1.15831132443646
NEFM -3.18764762873049
TUSC3 -1.6389068392294
ADAM2 5.55319551284486
FGL1 -2.05805137715295
BNIP3L -1.78625843151684
DHDH -5.5817530358077
ECH1 -1.36735886008247
LHB 3.95996268833393
CKM -4.42723787840182
PPP1R13L -1.1986660738831
c(\PLEKHJ1\, \MIR6789\) 1.08321217799499
SLC17A7 -1.07319596667935
c(\AMH\, \MIR4321\) 3.06101116727441
LYL1 -1.12499180221963
IL27RA -1.91066874168318
ASF1B 1.83019340521729
TNNT1 3.43988936812231
OLFM2 -3.09045883902566
EPHX3 -1.07633683537702
SYDE1 -1.89600236260386
CASP14 -5.41921432569164
CCNE1 1.35630092130604
CNTD2 -4.33544164236212
PRX -1.15441841609781
NUMBL -1.05603676085235
SHD 4.91529527665308
FSD1 1.83672188369472
CLIP3 -1.47600585386996
ZFR2 1.40302462688032
c(\BBC3\, \MIR3191\) 1.3452674286975
PLIN3 -1.06014634881668
SIGLEC8 3.34003718961258
CD79A -2.78047066601666
ICAM4 1.65406751409205
ICAM5 1.9721269002293
CEACAM5 -1.31983610383045
SULT2A1 5.6105248747342
ATP1A3 6.89806416173654
PTPRS -1.85794447515115
CCDC114 1.05774396600771
HAS1 -2.4498523605642
RAB3D -1.14249264064924
CAPS -1.00258517997448
FAM83E -4.12418261613891
RASIP1 -1.5673135510505
PLEKHA4 -1.87329175033406
MAST1 1.81399848935535
KCNN1 5.25787726244715
RAB3A 1.68218208179056
c(\PDE4C\, \LOC729966\) -2.86660394947959
ISYNA1 -1.81934512346087
COMP -3.10755189401315
UPK1A -4.93694033657893
ETV2 -1.5175686705712
MAG 2.60058738514599
TMEM59L -2.18910066533284
HAMP 2.31922824488618
SCN1B 1.892930776657
PBX4 -1.50105500820506
RUNDC3B -2.39025015005908
CFAP69 -2.06075135185909
TFPI2 -2.0050082202158
PON3 -4.12900030699263
PON2 -1.87821938363087
ITGB8 -2.10618007517474
WDR91 -1.32431351300911
MPP6 -2.20995187369612
DFNA5 -1.88346332879187
ATP6V0A4 2.06257778567661
TTC26 -1.72728399469092
TFEC -2.95829835783356
CAV2 1.84345902450205
MET 1.3370832091564
RNF32 -1.59937819830151
WNT2 3.58769119516446
HOXA2 -2.11354622019873
HOXA3 -1.59511783648212
LFNG -1.70694508563705
TSPAN12 -1.08315944443009
HOXA13 3.71851606187116
CPED1 -2.6830134083958
CPVL -1.93501928890221
c(\CHN2\, \LOC101928168\) -2.27197210411359
GRB10 1.13794722763893
EPHB6 -1.92702080716942
FAM188B -1.65491415700485
NPTX2 1.33677896117211
PCOLCE 1.07475613833854
AGFG2 -1.314418661713
MOGAT3 -5.67931853887288
CLDN15 -2.17545875290389
GLCCI1 1.90341541083745
SFRP4 -2.22350434715928
MEST -2.78469346389798
POU6F2 -2.84424745555547
AGR2 -5.56837225576145
GIMAP2 -1.50466631225392
TMEM176B -4.42962317189351
GLI3 -1.0366461328454
PRKAG2 1.22307702317488
c(\AEBP1\, \MIR4649\) -1.20472233426028
GCK -2.1165707096492
LIMK1 1.21184696405389
SPATA6L -1.26752395478544
SLC1A1 -3.03065844422456
LHX2 3.86869763547063
CNTNAP3 -2.27720628194186
PRUNE2 -3.91393787516671
C5 -2.4222383648794
OGN -2.71579512734111
ASPN -1.05430721451753
ECM2 -2.43740090319498
LHX6 -1.74452641512578
PTGR1 -1.60965667169705
AMBP -5.05399588865424
ENG -1.33277328681381
RLN2 -2.90701160087841
RLN1 -1.76744639650473
DOCK8 1.65544405324225
ELAVL2 5.17268960600807
NCS1 -2.89621077522136
TYRP1 -7.35716993838954
