Genes log2FoldChange
c(\POFUT1\, \MIR1825\) 1.05480429131749
JAG1 1.27722373958151
SNTA1 -1.00864927756869
E2F1 2.43298507597975
CST4 -7.53781409953894
WFDC2 -3.84928785308513
SYNDIG1 2.6185872717678
TNNC2 -4.02265063160497
CELF4 1.21112070629862
CDH20 -2.35057061507377
MYOM1 -3.97793073674897
LIPG 1.30423698867278
LAMA1 2.78594593045211
MXRA5 1.44176801181822
VSIG1 1.74358137192269
ATP1B4 -2.03945290576058
TLR8 1.23397123488504
CHRDL1 -2.61465886637229
SUV39H1 1.0787462523471
MCF2 1.38476735712579
ABCD1 1.32883671503765
CACNA1F 1.18858309396924
BMX -1.14401857787831
RENBP 1.15777963845021
ELF4 1.44648498499163
KCND1 1.19708996235107
PIM2 1.03284036088318
PCSK1N 2.08653071214541
SMS 1.30501817812983
GPR50 6.03335801561877
PCYT1B 1.43178884195654
c(\GABRE\, \MIR224\, \MIR452\) 1.85040358040586
ZDHHC15 -1.93398592593632
CENPI 1.92263150147087
TAF7L 3.43481057740382
GLA 1.0338482169764
BEX4 -1.21205088692764
TNFSF13B 1.2471640321793
CAB39L -1.84948514649311
ACP5 1.45335808813184
SGCG -2.62875676230525
ACOD1 2.78405927422811
OLFM4 -3.85179431790234
HSF4 1.01972469073769
GDPD3 -2.0604809820568
MT4 -2.41270338596027
NUTF2 1.00871134786057
ACD 1.14587973670999
USB1 1.42498664777209
CCDC113 -1.03975681803142
NDRG4 1.31464731292222
SLC38A7 1.20896561172698
HAS3 1.03023076774928
SMPD3 -1.31206131971456
FA2H -2.38321409629566
NECAB2 3.73025146629376
SEC14L5 -2.38690109720567
COTL1 1.27270139226252
ABCC1 1.20155521739462
HAGHL 1.0341742293475
SLC7A5 1.37761178261533
RHBDL1 1.86600211037791
MEFV 1.70412285191658
CRYM -2.67328402118092
c(\PIEZO1\, \MIR4722\) 1.04228576874731
SALL1 2.26429234525434
TOX3 -2.50436359578613
QPRT 1.04522682704192
MAZ 1.02828720946257
IL21R 1.85990617049244
TMC5 -2.71169598506391
SLC6A2 2.5283501528344
AQP9 1.48697474803942
AP3B2 1.08072891762425
IGDCC4 -1.34818220437757
CD276 2.07167414619007
ZNF106 -1.63187063046471
TGM5 -1.43202124802094
BMF 1.1144923297567
OIP5 1.69750340487683
RP1 -2.32607949082593
CA2 1.46006805578906
RIPK2 1.12035862711305
EYA1 -1.20303321827633
TRPA1 2.15234477869856
CALB1 6.99014400289238
SFRP1 -1.73855046008895
LAPTM4B 1.37793871975314
JPH1 -1.43138054444768
DKK4 -1.93040780037699
STK3 1.15427290735846
WISP1 3.63994491057985
NDRG1 1.4218958373509
STMN2 -1.48762686257726
GSDMD 1.12193645905562
PYCRL 1.20154114516731
ANXA13 2.98597180998654
SQLE 1.07386359444455
SLC39A14 1.07473137493742
NEFM 1.92674666921376
MCM4 1.41216967574986
DHDH 1.44459430352565
CGB2 4.46443212237154
LHB 2.81918403533695
CGB3 5.16413977858727
KCNA7 -2.68999811219434
RELB 1.0477224004156
CKM -4.1847831168658
RNASEH2A 1.63257799258741
CD37 1.13035365140548
c(\AMH\, \MIR4321\) 2.96202881572028
DKKL1 1.74180140208194
FCER2 1.50057557245626
IL4I1 1.43848324111748
LILRB1 1.10903282265158
IL27RA 1.47473583470866
ASF1B 1.87429353556148
TNNT1 -2.78111986454999
OLFM2 1.10823971087537
EPHX3 -1.00609968622548
SYDE1 1.13956408305331
CCNE1 1.81184571532994
CNTD2 3.7542315661937
FSD1 3.24451396999217
ZFR2 4.73541544065625
TJP3 -2.29239548417187
APLP1 1.80003461021196
TGFB1 1.60989854420335
SIGLEC8 1.05126736704522
CD79A 1.81517929206914
LIM2 4.10262194724318
ICAM4 2.33918592501846
NKG7 1.44666951139157
ICAM5 3.20957804618486
CEACAM5 -2.39761320440917
MEIS3 1.42667836812035
CNFN -1.68047031085288
GRIN2D 4.14158658715383
SYNGR4 3.23177541407848
CLEC11A 1.81637567138653
CCDC114 -1.95951033912553
LIG1 1.10128352499507
SIGLEC5 1.14430843308139
CAPS -2.18936755135359
THEG 1.54553868197054
MAST1 2.09006741407843
JAK3 1.23057019422672
SLC5A5 -4.07823549581959
c(\PDE4C\, \LOC729966\) -1.89575644582512
ISYNA1 1.04225496696832
UPK1A -2.85605415470387
LSR 1.14051800243172
SCN1B -1.86844365359138
PBX4 1.76119122519257
ERF 1.10465792597276
CDK6 1.51896687954643
TFPI2 2.91001790766935
DLX5 1.50777248355229
STEAP1B 2.19264518873948
PTN -1.03592810023062
DFNA5 2.38417116114225
ATP6V0A4 -3.7929828507118
TFEC 1.45639255849808
CAV2 1.12572900691037
CAV1 2.05191830318274
MET 1.35410855946955
WNT2 2.97108597861199
HOXA1 1.28828723283744
LFNG 1.26141983402205
HOXA6 1.47219168721285
BRAT1 1.10767902080119
VIPR2 -1.8341565150057
TSPAN12 -1.46601841479335
HOXA13 5.21204825190017
COBL -2.40013320753919
FKBP14 1.29028236070632
STX1A 1.99734763675815
CRHR2 -1.34355720045024
NPTX2 1.64761404309172
CYP3A5 -2.7699256247427
NUDT1 1.41745144568679
TFR2 1.68627133368282
IMPDH1 1.38567050101192
AGFG2 -1.81399681590758
SERPINE1 3.11457437332573
PLOD3 1.99347932446459
RPA3 1.16026856974051
NOBOX 8.30541716434629
EZH2 1.07551478248556
SFRP4 1.17422037823562
MEST 1.34987051960164
MEOX2 -1.23094203762031
POU6F2 3.2806482445558
AGR2 -2.10934465404105
GLI3 1.09723715589814
c(\AEBP1\, \MIR4649\) 1.79914007780512
MYL7 5.10743267191803
GCK 2.483947339951
LIMK1 1.24866008772289
SLC1A1 -1.33956176238952
LHX2 1.18607150640638
PRUNE2 -1.56178083897902
TGFBR1 1.01168302331707
OGN -2.03825733869326
ASPN 2.99445083123184
DNM1 1.49799613056286
ELAVL2 2.50764504215707
NCS1 1.19942853371353
KCNT1 -2.26411860726493
CA9 6.01734845126848
TYRP1 -3.86690988049538
LHX3 3.96374089130636
DDX58 1.81400377007421
PIP5K1B -1.09943278194589
PTGDS -1.39421530285769
PHYH -1.79103609726744
CXCL12 -1.43810871671318
PKD2L1 1.45453429626603
SPOCK2 1.19178427446811
MINPP1 1.1441338303736
TLX1 -1.70400746547571
SFXN3 1.29592811592827
PITX3 -1.51077737446019
CPEB3 -1.45131951297195
NEURL1 -1.29205855135151
DKK1 2.12630583360067
SORCS1 -2.10194691179259
UBE2S 2.01611589705708
CYP2C18 -1.59724962210363
KRT23 -1.81134048029848
RUNDC3A 1.53150842743233
RGS9 1.08037702441535
ASPA -3.39479741184
KRT37 1.69768587289327
CBX1 1.05085891414257
HOXB6 1.74189085092736
ENO3 -1.93444499752863
RASD1 -1.51855768637171
SLC6A4 -2.19427222071043
ALDH3A1 -1.43950754091557
LGALS3BP 1.12407333996416
ASIC2 1.10265773968447
CCL7 1.80700263968817
CCL2 -1.56714955758616
KRT32 -2.1147234470176
DHX58 1.08302245039072
KAT2A 1.0874218773046
DLX4 1.20881310996675
COL1A1 3.19580956801414
SGCA -2.75564049665105
ALOX12 -2.10769829356017
CACNG1 -2.25229201911011
HLF -1.61783978371468
SLC16A6 -1.87543188425954
MMD 1.28137122078131
MYH1 -2.18119743111019
MYH3 -1.17739828273632
CDR2L 1.43475796167957
c(\RAB34\, \NARR\) 1.29976017144779
GABRA4 -3.10972562946966
SULT1E1 1.98730166759368
ODAM -1.05867240179877
SMR3A -9.03771100705751
MANBA 1.03469270578472
UCP1 1.96851112174436
ANXA10 3.76058556739957
SOD3 -1.34974609390611
CPZ 1.27113570281487
SLC2A9 1.12041753627174
NEIL3 1.83533076966904
WHSC1 1.1535424458463
NKX3-2 2.0720824831007
MFSD10 1.16617557485726
GLRB -1.72545093263965
HGFAC 1.39252731077303
KLHL5 1.41675895142933
FAM149A -1.738528453191
NCAPG 1.51652037609247
PPARGC1A -2.53472037086495
CRYAB -2.24528164221342
HTATIP2 1.06610895067061
CTSC 1.53132645976893
ZBTB16 -3.32945686029464
CRTAM 1.15668182675696
VWA5A -1.25782510591557
LPXN 1.09687953532376
NRXN2 1.26099584578492
FOLR1 -3.44140796025867
FOLR3 3.63863379740678
GALNT18 1.48576364234484
BIRC2 1.00819245828347
KIAA1549L 2.08619433865168
SLC15A3 2.09855620262195
MDK 1.19521910587856
EXPH5 -1.35308772906583
POU2AF1 1.26860299331768
PTPN5 -1.05974747973013
P3H3 1.07722688951709
CLEC2B 1.00535264718864
CAPRIN2 1.18137639204323
CYP27B1 2.20360336812114
ACSS3 -1.65712715906001
GLI1 2.10879220999495
PPM1H -1.19884631305798
SLC6A12 1.61554749355924
MAGOHB 1.13678209333549
c(\ITFG2\, \LOC100507424\) 1.3811179415535
FOXM1 2.2785721299697
PRR4 -5.72959734162283
PRMT8 2.38476835292658
MYL2 -3.53666445513871
RAD51AP1 2.0635309495145
SH2B3 1.02790234191995
MANSC1 -1.14672256706158
KCNA1 -1.28976389997783
SCNN1A -1.30839700907532
OAS3 1.84494886007868
OAS2 2.00577857208983
ART4 -1.49568738065198
MGP -2.21444406231368
RASAL1 -1.00064778170597
RERGL -2.38609208926713
ENDOU -3.22789438909728
STX2 1.19851126978891
ADGRD1 -1.42845974830935
IFNG 2.23215795973038
NUP107 1.160342152825
TIMELESS 1.58680706642839
GNB3 1.59066912285161
CDCA3 2.0698023802946
CHPT1 -1.30639654247515
ENO2 2.95434678145939
SLCO1B3 3.98671646639637
GYS2 -3.72472922441184
AICDA 2.2799203553369
RFX4 2.68495625984717
COL12A1 3.05916956476906
BTN3A3 1.04771539962721
RSPH4A -4.18288817007303
SASH1 -1.86922177440995
ULBP1 2.80943119839314
FBXO5 1.27332261593696
FANCE 1.24788444512562
MCM3 1.18021020567748
MDGA1 1.38951039472893
GLP1R -2.12335286462292
RBM24 -2.37247745391331
CAP2 -2.01387622004271
TREML2 1.90935013230679
BAG2 1.17452589538693
RAB23 1.02502008522592
FHL5 -1.2807709092714
PRDM13 3.76383680213313
GMNN 1.52923269531989
EYA4 -1.0661630421029
SOBP -1.05168667137357
NR2E1 2.16193705436068
ARFGEF3 -1.72667979464516
EPM2A -1.42180863407071
UNC93A -1.00020237021397
PACRG -3.34770324136486
C6orf118 -4.11190819194965
PDE10A 1.01174279924634
MDFI 1.04828867968817
PRPH2 -1.33284185352008
PTK7 1.80708159256795
GMDS -1.27779987437096
VEGFA 1.34860450243632
TTK 1.55271352366988
WISP3 1.96928892006036
LAMA4 1.21772249355301
CLIC5 -2.90355602977579
ENPP5 -1.41441471100104
TBX18 1.82822975270174
C7 -2.60191118166243
NME5 -3.94856827566668
KIF20A 1.62404594557581
LOX 1.62216038817084
SPARC 2.18825219790229
PCDHB6 1.38557946071273
GABRG2 5.09483333434941
CDH6 1.47788409329334
LMNB1 1.15519642177422
SLC27A6 -3.04515056925135
IRX4 1.86657589054082
PCDH12 1.11724856702788
NUP155 1.07933882698292
WWC1 -1.05126731762306
PDGFRB 1.53472132887076
CDX1 3.06738234043963
STC2 3.27433520579195
CPEB4 -1.10664366352935
SMC4 1.41790864836882
HGD -1.63172924491915
CD86 1.15057710883904
RBP1 2.33539640803046
SLC25A36 1.15409365768978
GRK7 3.26270365149217
KAT2B -1.63317832733881
BCHE 2.13497144559035
PFKFB4 1.21787306650558
c(\COL7A1\, \MIR711\) 2.51251090273797
ECT2 1.92917020183256
CBLB 1.27510060221451
IQCG 1.51884117126293
MORC1 4.06375132899217
NCBP2 1.17516053063268
C3orf52 1.14533146615327
ROPN1B -1.87417944211587
PLXNA1 1.64494409169179
CSPG5 1.53734572756427
ABCC5 1.61745490980883
AADAC -2.06094572093199
ZBTB47 -1.15718833353114
TNNC1 -3.29778778144984
CLCN2 1.48204585909938
SLC4A3 1.17801465519939
ADAM23 2.20844836473213
RTKN 1.30948940374883
IL1A 2.38607253706055
CCL20 1.76675033193082
ZAP70 1.16032007276093
TFCP2L1 -1.2994849320601
POMC 1.22636135975699
OTOF 1.74583290911782
CENPA 1.74890524457717
