Genes log2FoldChange
LGALS1 1.52909938204888
SOX10 -2.07868075675761
SEPT3 1.58776631249453
SLC5A1 1.81042726528511
KDELR3 1.41723174160061
MIOX -1.41568817344773
BIK -1.00533688501063
APOBEC3H 1.46208451952589
RASD2 3.01772357169502
PNPLA5 6.296639236948
GRAP2 -1.1340531616344
PVALB 1.92724868394583
UPK3A -2.2524411602254
CTSG 1.31234139320678
CDKL1 -1.20109564393168
CHGA -2.83155499605883
TCL1A -2.88255613056228
PAPLN 1.04115896022111
RPS6KA5 -1.80977182050791
DHRS2 4.16263710411277
SGK2 1.00614274413158
MYBL2 -1.14866071046919
NFATC2 -1.08691767916219
RIMS4 -1.06123585306522
DOK5 -1.04196157072597
TUBB1 -1.00255165867747
SLCO4A1 1.34719441956656
BIRC7 5.45435487211811
NKAIN4 2.54843898517751
c(\CHRNA4\, \LOC102723788\) -1.5122628162198
EEF1A2 3.09265939046303
ISM1 -1.37067747164738
RNF24 1.16285603756453
TRIB3 1.57058103877777
SLC52A3 1.43556743943018
RSPO4 2.22527029397182
FERMT1 -1.38606416330676
PAK5 -1.79798581472007
E2F1 1.90634282922152
c(\BPI\, \LOC149684\) -1.35929126597363
CST4 1.25230422552795
PPP1R16B -1.17844208780752
EPPIN -1.16410738928603
SYNDIG1 -1.64340284834302
CELF4 2.92161570177596
NOL4 -2.54155267355425
POLI -1.104933479204
VSIG1 1.36234638494974
CHRDL1 -3.02319075059774
SRPX -1.50756659885163
SYP -1.28985763077188
PLP2 1.21960807779631
RENBP 1.03933891074506
SCML2 -1.4519918785279
PCSK1N 4.93084396252852
PHEX 2.18809144432992
PCYT1B 1.41227669250893
VGLL1 5.04689116099844
CD40LG -1.57431236175263
TIMP1 2.97379529888672
KLHL4 -2.3755488755938
PCDH11X -2.68606391511519
PIN4 1.35848113282608
SRPX2 1.78792709749679
DRP2 1.03898809524166
ARMCX3 1.75258764385725
HTR2A -1.47092800438595
MLNR -2.33256826771075
CDADC1 -1.131869991518
SLC25A15 -1.76963217336354
TSC22D1 1.77365756107183
MSLN 3.7119929418737
CBLN1 3.91910637030086
CCL17 2.95251638123722
AQP8 3.19957944757022
SLC6A2 2.31875400126464
AQP9 1.29659754247888
CORO2B -1.20718188411108
CTSH 2.33434516474879
CD276 1.03654318841583
CEMIP 1.3171369515171
OCA2 -2.48193415319268
FAM189A1 -1.82764873817935
SCG3 -2.32955514862038
RHOV 2.07962268439134
MYEF2 1.45914697077147
RP1 2.35873898766084
CA2 1.43022321652988
EYA1 -2.67433425179513
CPQ -1.1022595725259
WISP1 1.47594313801863
STMN2 3.69690969196954
SH2D4A 1.08057353071546
SLC39A14 -1.13503067735065
TUSC3 3.0054597728053
KCNN4 3.4668426082978
DHDH 2.97292972242702
LHB 1.63932601931287
SLC17A7 -1.96713293511256
KLC3 1.1650016525791
RETN 4.89585401877752
FCER2 -2.57346210014508
ASF1B 1.27662879019327
EPHX3 2.48009594547213
LGALS13 5.43767201108133
CNTD2 1.69523765247435
PLD3 1.16919061137133
EBI3 1.14911627209264
CLIP3 1.85742091879004
ZFR2 1.53414290835401
SLC1A5 1.61078525165731
APLP1 1.0265789798537
c(\BBC3\, \MIR3191\) 2.05300669975951
TGFB1 1.01274471198678
CD79A -1.3881399590414
ICAM4 2.73064651064023
ICAM5 3.84648120924986
CEACAM5 -1.209816113728
ATP1A3 1.63004166028528
CNFN 2.27194880519354
SIGLEC6 4.7977285744474
FAM83E 1.5289090278736
PLEKHA4 1.39175860157275
MAST1 1.24223366153527
SLC5A5 -2.47865120450574
KCNN1 1.06870305426111
c(\PDE4C\, \LOC729966\) 3.38985535361039
ISYNA1 1.46911798835641
COMP 4.37439952088038
MAG 1.75572818232824
TMEM59L 3.40544451378214
HPN 1.77020849672707
SCN1B 2.31469764513494
PBX4 -2.24451729973192
ETHE1 1.38704170041175
TFPI2 1.14017866111225
DLX5 1.56243116589648
ATP6V0A4 3.16091606590912
MET 2.54642804118918
HOXA13 2.6355483816853
NOD1 2.57218264430745
CRHR2 1.757016601869
NPTX2 2.9183324164901
MEOX2 -1.37298292043501
AGR2 3.51790328733193
AHR 1.0140466457151
GLI3 -1.07866179591314
LIMK1 1.03809963365464
LHX2 5.13217299269784
CNTNAP3 -1.36293099966292
MEGF9 1.15853981741493
CORO2A 1.84926579191996
TGFBR1 1.61277026519947
OGN -2.36984957303043
TLE4 -1.62014036707463
SUSD1 1.00390835462333
AMBP -1.46795905587183
TNFSF8 -1.0436382000994
ENG 1.08718576107286
AK1 1.16342685094834
NCS1 -1.0603224145345
KCNT1 1.61150968153063
CA9 1.46914192754432
GLIS3 -1.04769086440585
NPDC1 1.6902782890959
DNTT -1.36995237932585
CXCL12 -1.16071199775612
PKD2L1 1.02133293677711
UNC5B 2.12894945677489
SPOCK2 2.47370281780124
TLX1 2.34294231555521
PITX3 3.66553825080745
NEURL1 1.2857069193963
MAP3K8 -1.08033602948142
DKK1 2.09454358694294
KRT23 2.12661052735678
CSF3 -2.26448021953201
RGS9 -1.23482176962688
c(\WNT3\, \LOC101929777\) 1.44082079799832
HOXB6 1.09438267691446
ASIC2 2.12454410891461
CCL7 1.71839825607552
CCL2 -1.2476943410703
DLX4 1.23211100018772
COL1A1 2.56138940890125
ABCC3 2.55409186264609
PPY 2.5602906158578
HLF -1.48252573136331
EFNB3 1.20689056291081
FAM20A 2.58398286094046
FOXN1 -1.37985061796839
c(\RAB34\, \NARR\) 1.05435745753985
CWH43 -2.18921765745109
ODAM -2.59202786901468
NMU 5.30570881253176
GALNT7 2.15393733906192
SOD3 -1.49380953738518
GLRB 1.96162833005537
SNX25 1.33104838609135
PPARGC1A -1.8944699210311
DDX25 -2.25370523915963
CRYAB -1.38292822811956
CTSC 2.04342372134666
ZBTB16 -1.93285419496206
TECTA -1.00517268751044
CRTAM -1.05056712281976
B3GAT1 1.9677300236459
DTX4 3.04131591028576
CCND1 1.76872720630415
FOLR3 -1.63031021581438
APOA4 1.34607374134504
UPK2 1.00783727842165
NECTIN1 1.12335882442975
KIAA1549L 2.14425709198646
SLC1A2 -1.16371689315262
CD5 -1.15040334830566
MDK 2.55133139990958
SLC35F2 1.41536755694418
c(\ELMOD1\, \LOC643923\) -1.46701544294386
CALCA -2.83608998636589
POU2AF1 -1.23981986552889
P3H3 1.13684154110139
CD69 -1.37358974099008
TSPAN11 -1.18667324068195
GLI1 -2.33459735369593
PRMT8 4.82221352396154
CUX2 -1.51792852591455
AKAP3 -1.22016688038763
KCNA1 -4.16379167370063
ART4 -2.18335707238648
RERGL -2.20751911068209
CHPT1 1.01356364971119
GYS2 -1.50025286524689
AICDA -2.77854566384113
RFX4 -1.61588720871743
RSPH4A -1.25749317094661
ADTRP 2.79331555148542
MAN1A1 -1.13601819390631
TPD52L1 1.75084909521858
ULBP1 2.27390562197981
OPRM1 -3.37010531866357
SLC26A8 1.16976279560028
GLP1R 1.79767295054287
BMP5 -1.82077774638873
RBM24 -1.64616690790408
TREML2 -1.151299336384
KHDRBS2 -2.15167313211682
VNN2 -1.52254516796878
NR2E1 2.98947035715802
PERP 1.5722711916829
C6orf118 -2.71872153929152
PDE10A -1.16419084965625
MDFI 2.68214076000612
SMOC2 -2.35542990631254
SRF -1.52330062105176
PCDHB2 1.43288793134446
C7 -1.57617248262298
GHR -1.85955407086934
GZMK -1.42018883537695
ITK -1.45763336346861
THBS4 1.51960013041668
BTNL8 -1.61887545239497
CDH6 3.24311345430556
SLC27A6 3.42118125698877
ST8SIA4 1.36053530868786
PCDH12 1.15818522770999
FGF1 1.42035261145678
LIFR -2.00586719194568
DPYSL3 1.27703123109976
UNC5A -1.58987029268442
CNTN3 -1.44644997167336
HGD -1.75739331676331
CLDN16 5.05503883460339
BCHE 1.49258014139826
c(\COL7A1\, \MIR711\) 2.48079159749107
IQCG -1.07842554172371
C3orf52 -1.37508218225457
ROPN1B -1.42347981938495
CSPG5 1.17446585954643
PLSCR4 -1.56593688358403
PEX5L -1.29440672815875
PLCH1 -2.2384400095102
CCL20 2.79918700628057
KCNIP3 -1.13922911074018
FAHD2A -1.09324048314929
ZAP70 -1.18106412050844
TFCP2L1 -2.85194266204752
CYTIP -1.18025855903072
SLC30A3 3.88244414026926
FNDC4 2.43064911199224
EVA1A 2.68830730444528
EFEMP1 -1.75604651826749
FN1 5.55721407784953
DNAH6 -1.40971380839322
IGFBP2 1.49176740331076
KCNJ13 -1.55612312806406
OTX1 1.45856147578993
GNLY 1.70289215421012
ST3GAL5 1.3724559152788
IL18R1 1.07279037122457
FHL2 -1.34269801577844
SLC5A7 -1.46598059289372
PASK 2.10216231086417
TPO -1.83741883800416
PROC 1.92205960781525
QPCT 3.38358965295484
SDC1 1.05137568237513
AAK1 -1.03917214478134
KISS1R 3.58619018095211
CD207 2.72508224784047
VAX2 2.01978310451754
ATP6V1B1 1.49491881289446
EPHA4 1.17689958887573
PRRX1 -1.00871192411959
PAPPA2 -1.12253079175275
ANGPTL1 -1.86663701105707
CHD5 1.32624343857711
QSOX1 1.5550705829902
KIAA1324 -1.63174909847449
FBXO2 1.3709923138921
MAD2L2 1.07766020501433
RGS2 -1.30867365263049
CTH -1.66107567095908
KIF21B -1.10727918302674
NID1 1.32467658404533
NT5C1A 4.04906701273702
HPCAL4 5.14794967848515
SIPA1L2 1.34622572354619
ST6GALNAC5 5.23198391662745
SLAMF1 -1.10016432609944
CD48 -1.38541165688885
MFAP2 2.22043395045009
RGS4 1.84481247282963
IGSF21 1.08289540729084
PLA2G2D -1.60108212348682
GBP1 -1.63945944212209
ECE1 1.52823001567481
GALE 3.0716660379694
ID3 -1.03943252944427
CR2 -2.44467981437406
MPL -1.26729911368338
PTCH2 -1.25089372338673
SLC19A2 -1.03846095566722
PROX1 -2.11515695818348
MARC2 -1.11474626875498
CHRNB4 1.23874043688482
MUC5B 1.89857607478273
SLC8A2 1.08687212474841
TNNT2 1.48884130226293
NRP2 2.14718290089786
TTR 2.88535063783008
B4GALT6 1.36346433385999
LRMP -1.18387445535965
ATP10B 3.86047840097844
ELOVL4 1.26981905574117
FBXO30 -1.14773812035768
CTGF -1.58648977898691
OLFM3 -1.76232075742135
SPP1 1.50296817691382
STBD1 1.13774896912021
PPL 1.16491066575738
PCDH17 1.18552596243821
CCND2 1.293568206677
ELL2 -1.11985341300753
DNAH7 -1.48780113960827
KLF9 -1.05794759794331
RAD23B 1.04236156878802
NR4A3 -2.17901506391431
c(\NPC2\, \MIR4709\) 2.44140114912407
BCL11A -1.24946997307175
CNNM1 -1.07289145190833
PRLHR 3.01385235453843
CRHR1 1.06299417831494
DUSP1 -1.26515893983828
MOB3B -1.1808929823068
GRIA2 1.87433675247685
MTHFD1L 1.26621672390691
CCDC170 -1.21378873149806
SLC25A2 -1.16921301582361
TNFSF18 2.83034599508916
IQSEC3 1.6849944400514
SMAD9 -1.56668766586605
TGFBI 1.80331019919052
EGR1 -1.75786765301698
GLT8D2 -1.97904269850312
DUSP4 2.12299553502349
c(\CLU\, \MIR6843\) 1.45948464646175
TNFRSF10B 1.05074153811833
CHRNA2 1.28072559023741
ABCC11 1.29621002918622
GJB6 -1.41280229860385
GJA3 1.80601908109723
FABP3 1.4974814581469
SLITRK3 -1.39481877294138
TMEM156 -1.24003976951015
CPXM2 -1.07673440196401
CSMD2 1.06098403063755
CXCR4 -1.09311853228374
FLT3 -1.26194359377415
XPNPEP2 -1.43275915945357
OBP2A 2.58563820989895
TBX22 -2.83574410352816
FMOD -1.51973115798249
LY9 -1.52502672128803
PTGFR -2.14186585106283
NPY 4.14457737277021
PHF24 -1.30887409635441
SFTPA1 8.57380068902383
PLAU 3.23235234487473
EGR2 -2.26267423053171
BHLHE41 1.16987731092238
NECAB1 -1.81061707218063
NR4A1 -1.52515947903156
COL10A1 3.30614140027677
PLP1 1.27704088990691
NRK 2.10573976226786
TNFAIP6 1.45898417838083
G0S2 2.29989983922491
KCNJ2 3.73352678689452
PFKFB2 -1.15958753460513
GPR83 -1.63869851387866
DAW1 1.83590077433389
PI3 1.67949513018893
SLPI 3.55979027014166
SLC12A5 2.62557972631044
ARHGAP40 1.34415570275226
SDC4 2.329102331901
SEMG2 8.59849259961744
MATN4 -1.11704155994239
ZNF831 -1.88314986901988
EDN3 -1.10490012935851
SNAI1 -1.2811055933206
PMEPA1 1.17568987411358
SEMG1 9.69875054704818
PCK1 -1.0631799483703
CHST8 -1.0847631214631
c(\XG\, \XGY2\) -1.10132651281198
IL17C 1.36260889403324
HIF3A -1.36550344792824
PSG8 5.33658154901445
CEACAM8 2.86793893686838
GRM4 5.42157843431714
BTN1A1 -1.57927209142313
SPDEF 1.28736928339911
APOBEC2 1.38528531608809
DNAH8 -1.25078919777107
TREM1 2.80915428821852
SOX4 1.60381932106393
RUNX2 2.0932092081471
EREG 3.76854462796964
DKFZP434K028 1.12476570700179
MYRF 2.60519664383843
SCGB1D2 -1.5306933384702
PIWIL1 3.57805622708602
GPR18 -1.92034797431941
ABCC4 -1.15759793713845
TMEM255A 1.79777391182595
TEKT3 -1.24815092689352
IL37 5.00888202637904
TNFSF9 1.33280332869215
GRIA3 1.76889543931464
CD70 2.27356465224352
C3 1.36961401661328
FOSB -2.34638312103116
RTN2 1.2403837329177
TGM3 1.79644336151009
FOXA2 -2.04225168341046
FAM182A -1.13905166385745
PAX1 -1.27629461578554
BMP2 -2.0522995033475
FLRT3 1.35159275661572
PCSK2 2.97735341693302
GFRA4 -1.2858528926696
LAMP5 3.58444247010173
LRRN4 1.5387801642518
BANF2 -2.11236642784108
TMEM74B 1.54871177755789
CITED1 4.91861977850835
BPIFB1 3.83424506024176
F10 -2.37570749311426
FFAR1 2.22896025792298
CCR7 -1.73765188846552
NR1D1 1.54049878677606
TSKS -1.29688237141026
FLRT1 -1.48061356558961
DACH2 3.05226784043453
SSX1 2.83725191418489
AIF1L -1.51512170978064
CTAG2 5.56315707577585
RGS13 -2.78599576459536
OMD -1.90006919919578
BCL11B -1.4799572295105
MASP1 -2.48971829326898
TSPAN8 -1.91181999291961
PLA2G5 1.49068096381453
PKMYT1 1.32635511779537
HIP1 1.1460525350376
FGL2 -1.47057458975098
SPINK2 1.83947506857558
VPREB3 -2.55387476607129
MGAT3 3.27850488454541
CDC42EP1 1.3943095309201
KRT17 4.49786028318288
SPECC1 1.2030778156525
CPA4 1.30094660170661
CDHR3 -2.25779492729243
VGF 4.60438931994489
FOXP2 -1.98184405345983
FLNC -1.42690872716933
LRRC4 1.35858158815888
IRF5 1.11494655837489
c(\HOXD1\, \MIR7704\) 4.79904754393295
PDE11A -1.78888081328971
HOXD10 1.38971643171948
DLL4 1.07468617704276
ALDH1A2 -1.4753407757283
BBOX1 -1.08796734750229
MTUS1 1.09306901555445
KLK10 6.08915456191142
KLK8 2.52108261277195
FOXA1 1.60109995035205
FOXJ1 -2.42722265647866
CDH15 3.09932615817259
PLPPR3 3.0294867775062
INS-IGF2 1.99380733673655
SYT5 1.17800159177987
TNNI3 2.96024598025375
PRRG3 -1.20887284852361
c(\KCNA6\, \GALNT8\) -1.07213035693403
NXNL2 1.48925348585171
APOE 2.19380126834412
APOC1 1.68699566167056
GADD45G -1.04890153304587
DPP6 -2.87193291710761
GDF1 1.02782088196228
FUT5 3.50341164582576
KLHDC7B 1.46728607603843
PXDN 1.5564702450248
GDF15 4.11895314281362
KIAA1683 -1.08774701029287
SULT4A1 4.09043831918704
TNNT3 -1.70588851945344
COL5A1 1.80681118317813
MNX1 3.40601558658455
GATA5 1.52908868167997
FIBCD1 4.47204611887943
NPAS1 1.64885043060553
PKDREJ -1.44330417150143
HSD17B3 -1.77054348958821
ULBP2 2.7207891367242
AKAP12 -1.24236343615678
SYNE1 -1.73999079383981
COX4I2 1.39219706440301
EDA2R 1.30652144764585
C1QL1 4.13848771230632
PYY -2.04162551698582
HIGD1B 2.03646407080199
F12 1.31454184765533
PRR7 1.02053731326949
NFATC1 -1.19719604227424
IDO1 -1.04862618007498
NAPSA 3.36686897640662
PDLIM4 3.4450573683322
KREMEN2 1.1156085633544
BARX1 1.28077787407265
PPP1R1B 4.84853610608312
NR0B2 1.61152976406338
LGALS3 2.54193392643681
PODNL1 1.6138647616112
DNAJB1 -1.2964580256374
RTBDN 2.75591011762674
MATN3 1.755181471719
FCRLA -2.07471646551961
EMILIN2 1.82636308985983
RAMP1 2.26984298329504
PTPRE 2.28252489731221
POPDC3 1.34120230227756
DDC -2.37060667767437
ITGB4 1.93678969448984
TRIM47 1.41985033183756
SLC52A1 1.21884022109404
DLG4 1.44187704966454
RGS22 -1.31045010419619
MATN2 -2.30724082748461
REEP2 1.40438716915845
SNAP25 1.52536865699021
BCAN 2.99758955593611
FCRL2 -1.7372695545572
ACY3 -1.36231699784529
ALDH3B2 3.78150697940692
VSTM2L 2.48297441516645
SYT4 -2.44718627598947
SLC14A2 1.53471398804085
PDE6A 1.31185562173513
ATP8A2 1.01335594299717
WASF3 -1.45645790823152
CHRM3 1.11980619289734
MYH10 1.27327907182621
CHI3L1 4.79318935998469
MYBPH 4.37572757696416
CHIT1 1.51843908908374
CCNA1 2.60269949931198
TRPC4 1.61569757799541
POSTN 2.81276562152471
KL 1.6887500121465
STARD13 -1.40216963046749
IRS4 -2.22733013961188
BEX1 -1.60036754966603
MYH11 -1.30593502453213
c(\GGT2\, \LOC102724197\, \LOC102724823\) 1.25177021924853
SEC14L4 1.26393040744265
NTS -1.654192713817
LRRIQ1 -1.57110532559941
ARNTL 1.64852583289231
LYVE1 -3.08671825458031
MICALCL 1.26620053748391
MICAL2 1.1728646868165
LOXL2 1.78866657146879
ADAMDEC1 -1.09831935278103
MRO -2.38157362888694
BHLHE40 1.45998681862143
CHL1 1.22379600456193
TSPAN2 -1.43282719000753
GSTM5 -1.84603642131716
GSTM3 -1.10860087848652
VTCN1 5.67948915117233
MYCN -1.01509415874665
SAA2 2.63270525223697
ERN2 1.00585038063544
SOX5 -1.72404715519886
SPX -2.08021824333597
LRP4 4.4277245167436
DDB2 1.28531509985663
SPOCD1 3.15869094523257
DSC2 1.14371729081809
DSG3 2.50537732947683
DSC3 3.74629574772998
APLNR 1.27819249499688
TCN1 5.36399774140485
C5AR2 1.97077965703495
PDGFRA -1.27525962100247
CLDN10 5.96908182587096
DZIP1 1.01726303648803
ANXA1 1.31313019263733
MSI1 1.46607367347355
HRK 2.56404392132641
RNFT2 1.00891545816363
CCDC146 -1.71805442788252
ADGRB3 1.22298522590873
HTR1B 1.2026303046809
NT5E 1.42994247930278
MRAP2 -1.27210960788255
EHF 1.04315092855154
ELF5 1.31396067068802
GLS2 1.50636842491919
ITGA7 1.0374936600533
TESPA1 -1.27412670520457
RDH5 2.63795479775689
HEY2 2.06272125375286
NMBR -1.05060881001693
STX11 -1.25661481702834
DYSF 1.36473771960176
BCO1 -1.82498849246481
FHOD1 1.37358345812982
SLC9A5 1.38163363762838
AGT 1.25137979483097
PCNX2 1.02640521405815
GLUL -1.01062180901643
RGS8 -2.39789976108299
FAM129A 1.00642855972522
WNT10A 2.8534505174646
STAB2 -2.66671530026237
USP44 -1.15016205528271
PLXNC1 2.29759333072128
DRAM1 1.47165257937471
TBC1D4 -1.83806702099257
SCEL 4.09954408025057
TNS3 -1.43354056936645
IGF2BP3 1.06413511296689
