Genes log2FoldChange
DEPDC1B 2.86213079690872
STAP1 1.11013810996011
MYOM2 -2.5387043576899
CYP46A1 -1.20030214557764
SLC18A1 2.99976126616209
USP2 -1.23260372072034
FLT4 -1.1468122764439
TLL1 -1.32454729271063
VCAN 1.62309308954322
C6 -2.9071410857393
RTN4R 1.24562201260381
MYO16 -1.4609671900437
AIFM2 -1.64345997553828
RETSAT -1.53766536825459
CAPG 1.0600584910616
TG 1.48962727957612
ZIC2 2.86399836041814
ADRB1 -1.21491065448181
GPM6B -1.80040924297952
MAGEC2 6.73802586441738
PREX2 -2.17877803642522
ARHGAP6 -1.24409581641201
ROS1 4.10278851733896
LMO3 -1.24952590354067
CELF2 -1.79251529123777
ADAMTS6 1.26822927792965
TNFRSF9 2.6275234231121
EPN3 2.08525365948665
RFC2 1.01112385398381
FOXP3 1.91706944277926
DKK3 -1.27808805818274
NFE2L3 1.232317921362
SLC4A8 1.55743280426736
LAMC3 -1.36983581797255
PTGER3 -1.24373745384529
TNIP3 2.11607275940185
COL23A1 -1.06108399113405
HOMER3 1.24836068936776
RAD51 2.50225112593486
POLQ 2.54040855951862
PRSS8 1.41551892190575
ALX4 -2.41656437206934
FSTL4 1.69447324842275
FOXN3 -1.513404990314
METTL24 -1.16347147302844
NNAT -3.32677491513585
NRIP2 -1.13611801384518
LAMA3 -1.88840311217044
LY75 -1.24153390090335
PTPRN 1.63903806125508
CBLN4 -1.58695666339084
CHRDL2 1.81824116769649
RELT 1.54570625366624
KCNH2 2.2718671375751
CYFIP2 1.3220462770204
CCDC85A -1.96266211910916
NPFFR2 1.52207082971342
PHF21B 1.58947654158984
GYG2 -3.89812052513249
SERPINB3 3.60006818128251
F7 2.69446265831064
c(\TMCC3\, \MIR7844\) -1.00552797999506
LAMC2 -1.3800617867314
RASGRF1 1.25231305584442
COL11A1 6.06023112533695
SPAG4 1.49907039583051
DGAT2 -3.15739544580819
SEZ6 3.72391595705183
LIMCH1 -1.07724512242764
DLX3 1.4040425423195
WISP2 -1.52354683669649
DMRT3 -1.1628925850706
ATP2C2 1.13825424694719
NGFR -2.02038202237652
LPAR2 1.04579882746997
SNCAIP -1.07844699918016
BCAS1 2.34641156685797
NTHL1 1.21395652459171
GLP2R -3.32782424714916
MCM10 3.10894895774234
MYLK -2.27300259531661
TMEM206 1.3752121749084
c(\COL17A1\, \MIR936\) -2.90231459799577
ME1 -1.46083935359095
MTHFD2 1.44003335466787
CTNNA2 3.12088875712884
TIE1 -1.11579652002442
ASPM 3.44188756567426
MPPED2 -1.10697165862454
KIF26A -1.20207075999329
KLF6 -1.32934591868876
PLPP1 -1.53964853676746
SYT1 2.90053411463453
ROGDI 1.45735618254769
ATP2B3 2.48397522225961
FGFR3 2.46674755260202
IFI35 1.00681273859825
ACSL4 -1.1498996912839
PRR11 2.68781466655363
REEP1 1.20694534544509
STON1-GTF2A1L -1.42591017026987
PYGM -5.79978422991052
PAGE1 7.77048807465719
PITX1 3.95466000462493
ADGRF5 -1.83751629100232
ABCC9 -2.15435199925975
GAL 2.56617598367585
DRD4 1.62063422593075
TGFBR3 -2.41551133452179
PLA2G10 2.34823658254933
HES2 1.8062950622619
SCT 3.98880542955709
c(\SPTB\, \MIR7855\) -1.5932525473981
FRMPD1 -1.14850402344152
PTPN21 -1.39817352662539
CAMK2A -1.74705559069575
EPHA8 3.64193863997999
SLC12A3 1.34247384690986
TRPM5 3.91507886445407
ARHGAP10 -1.30116138986041
TRIP13 2.45417985431544
ATP6AP1 1.18344239504915
MYO3B 3.37271300198804
CYBRD1 -1.06223956711064
SLC6A15 1.43861676443565
LIMS2 -1.95518625588639
TFRC 1.09843714399188
SREBF1 1.16638014188134
HMMR 2.95371525671975
TRHDE -3.98024242618305
MRVI1 -1.08516241756042
MCM2 1.73265276833593
PANX2 1.69253228569393
TP63 -2.64776083869647
LLGL2 1.66249785439956
FERMT2 -1.81411560434514
ABCB11 -1.87398660961781
PTGS2 -1.61173690445942
MRPS34 1.38519048116696
PPP2R2C 3.50447575758969
CDHR2 2.06878118114227
ATP2A3 1.5525412262169
CA12 1.66560775532201
MGLL -2.07372763600869
SLC12A1 1.15507347211834
WSCD2 -1.70846179662491
KCNQ2 2.2551764293792
SEMA3A -1.58512534409643
GTSE1 2.98153747864604
CELSR1 1.46737763605252
FGF4 6.36796928258343
CACNG4 2.31906439659877
PLD1 -1.0696859003215
WDR62 2.38979185158462
TUBA3D 2.94740589158791
PAX2 2.38070814452351
EXOSC7 -1.44961197886252
MCM6 1.01676758400919
RBMS2 -1.03187613174615
SPAG5 2.75512377407511
TPD52 1.76177860571596
ACACB -3.43251383194061
c(\MCAM\, \MIR6756\) -2.03575182340271
GPC4 1.1885333238366
CAMSAP3 1.01056665360563
STXBP2 1.26720006459608
CTTNBP2 -1.0307413623578
ACTL6B 4.75075279456692
RARB -1.0648841066404
UBE2T 3.18159846478366
PPP1R12B -2.05241756151138
PAK3 -2.6364090059813
SPAG6 2.30534279491494
APBB1IP -1.14826854589283
ACTN2 -4.68493277953283
NAALAD2 -2.78306847188971
JADE1 -1.05751275903343
SMC1B 2.40163229255888
LAMP3 1.82073308753072
FAP 1.70065596181311
RBFOX1 -2.61596209054354
c(\HOXA9\, \MIR196B\) -1.4350352083119
EDN1 -1.38908250554419
ADCYAP1R1 -2.5873704189181
P2RY10 1.2298049804055
ITM2A -2.18493938565366
BRINP1 -1.81580873185236
MYH7B -1.11814869862224
BPIFB2 1.94109880605791
RUNX1T1 -1.69865002114083
SLC1A3 -1.23743183774539
TNS1 -2.92749724757131
RAPGEF3 -1.62867315616128
LIPE -4.27454779911618
PAFAH1B3 2.36524469067406
KIF22 1.39438933134658
PGM1 -1.06602049458913
EPB41L2 -1.56280601852079
RIMS1 1.37424899105396
MOXD1 1.15106611598368
DCT -2.6062640222631
CRYBG3 -1.38900465365554
NDC80 3.1393956586094
CXCL2 -3.42669161378493
AFP -1.1578758467133
CDH7 3.33504008661023
MEF2C -1.17675457189309
CACNA1S -5.56457608677269
CDC14B -1.63914113513454
PCDHB4 -1.07713714686642
IL12RB2 1.60250003005149
COBLL1 -1.23878376373176
OPRK1 1.62002385118799
SEMA5B 1.01789147176004
TRPM3 -2.83412027492293
P2RX5 1.26671157069353
EPYC 5.93108840607607
HAL 1.01072586716097
FAM234B 1.57493916221741
SLCO1A2 -2.65087536151841
NKAIN1 4.19501772300283
APOB -5.24986626927531
EFR3B 1.32886277820422
MECOM -1.15866575457747
IGSF9 1.880820378574
ABCB1 -2.08245213956648
WNT11 -1.0794544461459
TTC39A 1.29647473058817
ORC1 2.19226946411485
RAD54L 2.27750909916042
NME8 1.17726505609814
EPDR1 -1.66865857911587
CEACAM6 4.1767296650721
FAT2 -2.28269791814751
HSD17B2 -1.21202053116737
PPEF1 1.02728826238631
MYBPC2 -4.52233769484317
PPP1R15A -1.21927344017798
BAX 1.12238116241749
CETP -2.13969849290015
MT3 2.34251293386492
LPCAT2 -1.29095700126658
AURKA 3.07201328786092
RFX2 -1.018094246296
DNMT3B 1.45633039430749
TPX2 3.52089883259965
FER1L4 1.47109786281224
PDRG1 1.09635767755813
SLC15A1 2.10636604200106
C20orf194 -1.01937992334014
TESC -1.87977050781718
SIRPG 1.4047706217879
CFAP61 1.20458267546509
OAS1 1.46142733988543
CHGB 5.03711362281292
NOS1 -1.9762915885828
GRAMD1A 1.06783348500401
c(\FXYD3\, \MIR6887\) 1.30794059333731
BIRC5 3.48076607653582
LAG3 1.96714212341923
OTUB2 1.04098962413703
LTBP4 -1.85358933252462
c(\IRAK3\, \MIR6502\) -1.10755660323079
LYZ 1.38158563051507
P3H2 -1.43156615644276
THPO 1.89662500611656
CHRD 1.44903877748501
CD209 -2.50658360807384
KIF4A 3.77090686641711
DLL3 2.71840009463087
NAT14 1.62951894902416
POU4F3 2.28086815252607
NRCAM 1.1899011193977
SLC26A3 -1.87920885144615
c(\ABCC6\, \LOC105369239\) -1.2798972168731
ZAK -1.32874514354314
SMPX -4.28179391234805
TF -2.06773169076345
ORC6 2.44327345379301
CPA1 -3.99242405878064
ESR1 1.66693526583085
CD200 -1.28813590203394
CCDC80 -1.73317523917375
CMA1 -2.80519293238953
JPH4 -1.1018665162179
MYH7 -6.58945167731831
SLC7A8 1.10170717177894
SEMA6A -1.27758067412486
TYRO3 -1.98432117235312
WDR76 1.26518371849735
CAPN3 -1.96600340064027
TBX15 -2.03432842889708
COL9A3 2.3311549665112
EZR 1.21225079343836
CLSPN 2.82709708248144
DPYSL2 -1.34312294313544
CDC45 2.86419727273451
VNN3 1.50380263279524
ECHDC1 -1.09082959118727
KRT31 2.51046528068768
CDC6 2.91382519402814
FMO2 -3.18542673953033
EPB41L4B -1.0663639033225
NANS 1.17764439160484
TLL2 1.77020368855427
TDRD1 1.37943530524822
SORBS1 -3.45419834543047
CRTAC1 -1.22020997909448
BAMBI 1.28474141160893
IL11 1.52760057108405
NUBP2 1.05062904603704
TPSD1 1.22962624193809
CRISP3 3.79508905994572
ACOT7 1.36536627589593
CDC7 1.74039261638033
PCSK5 -1.57291492970609
SCD -1.36204838566622
ABLIM1 -1.40858571813142
ERMP1 1.04832848154137
NRP1 -1.08226495838125
PALMD -2.75723285648103
KCNK6 1.42097548513481
FBXL19 1.21554053049016
MAGEB2 3.58721497897465
IGFALS 2.75692161287615
MISP 3.15429578737427
HCN2 3.57424188677468
CDHR5 1.14100388009614
RASSF7 1.59527590409815
PALM -1.23202478146857
MMP11 6.21490403969718
P2RX6 -1.81808166795307
GSTT2 -1.08868813761649
OSM 1.44611299690585
SUSD2 1.07270369660379
GRK3 -1.61064822878874
PLA2G3 1.84850651761116
SEZ6L 3.42985603947597
GCAT 1.04911189140173
GGTLC2 1.0105657400992
SOX10 -1.69706005390099
TTC28 -1.38031470193336
CENPM 2.71757579870894
SEPT3 1.22652952588754
SLC5A1 -1.17621715650003
TPTEP1 -1.13885909042699
SLC5A4 -1.35410948341392
KDELR3 1.15226530246847
RHBDD3 1.02976272541723
RASL10A -2.06590409051064
NEFH 1.61160613536583
BIK 1.50616564060511
APOBEC3H 1.0475431313312
TTLL12 1.34609405467379
CBX7 -1.53075492530177
CACNA1I 1.40405239604526
PVALB 4.84743807234881
IL2RB 1.09335222991649
MLC1 2.48364556766407
KCNK10 1.11490875548388
CTSG -1.71640583832744
GZMB 1.49987516423345
POLE2 1.53445497475552
PYGL -1.0882546487134
CDKN3 2.88330064977466
PLEK2 1.38140219509259
SAMD15 1.08919971830159
CHGA 5.6875059331241
SIX4 1.67476967963033
ASB2 -1.24568353439145
SLC8A3 -1.48898323034647
TCL1A 1.70707268841424
TELO2 1.01517562855777
PCNX1 -1.05086704811981
DHRS2 1.1861882935302
EMC9 1.15182244757883
c(\PSME2\, \MIR7703\) 1.18544561231392
PLTP -1.05436167695786
MMP9 3.2021051097257
ABHD12 1.10531577482858
GINS1 2.40964764441938
SGK2 -3.08717067756721
MYBL2 3.75667241871772
SLA2 1.07799448867827
C20orf24 1.05529379159548
RIMS4 3.4987315141342
SALL4 2.95780876875735
HRH3 3.03773445717621
NTSR1 1.89633932201736
MRGBP 1.00914899732344
SLC17A9 1.91672799287289
NKAIN4 2.13926723669077
ARFGAP1 1.07207523000342
c(\CHRNA4\, \LOC102723788\) 2.6608280064302
EEF1A2 2.22288419557771
PTK6 1.92703441819795
SPEF1 2.38332875228886
CDC25B 1.14324876843487
ISM1 -2.23310229879777
TRIB3 1.59551420219492
SLC52A3 1.27986353753191
ANGPT4 -3.43934011405901
RSPO4 1.09737726758625
SNPH 1.03679519384916
MYLK2 -3.10919499790425
CCM2L -1.54449480527061
MYL9 -1.37368317524736
PAK5 -3.23704622007444
E2F1 2.61228335839313
CST9L 3.41830256471458
CST4 7.42248636017708
PPP1R16B -1.67588819822911
FAM83D 3.43013445391112
SYNDIG1 2.92512926714142
TNNC2 -5.2926408725787
CELF4 1.45986485825021
CDH20 -3.16045644737638
MYOM1 -4.03977485404014
LAMA1 -1.23266787753027
RNF125 -1.28794519405091
NOL4 1.08395648967467
MXRA5 1.1012557134095
VSIG1 1.62118529216306
STS -1.05549657822686
GPR143 1.60926288780154
MID1 -1.40577730220907
CHRDL1 -4.24963708190471
SRPX -2.45215390718921
SYP 1.67726266181591
BMX -2.64737361324731
ZC3H12B -1.39870449233883
SLC35A2 1.27883373931141
PCSK1N 2.82431166254511
SMS 1.09000470532068
TIMP1 1.08137752167082
KLHL4 -1.97260315736983
c(\GABRE\, \MIR224\, \MIR452\) -2.21775643143229
ITIH6 1.28926835793509
MAGED2 1.20421239355473
KLF8 -1.0779998918008
ZDHHC15 -1.19151440303156
CENPI 2.21852833441993
DRP2 1.80106234092612
TAF7L 1.05262012971275
NALCN -1.0515214662602
HTR2A -2.61188981568965
TNFSF13B 1.02464719556628
CAB39L -1.2100638821706
SGCG -2.3655542906258
RGCC -1.47048153306727
MEDAG -2.28043944716466
MSLN 3.75711894838151
CORO1A 1.05305442459761
NFAT5 -1.01902679904695
ZNF423 -1.09726209115887
CCL17 1.84260363237293
NME3 1.46994169801937
HAS3 -1.46162126082555
HAGHL 2.12291447192239
FAM173A 1.77131998821551
SLC7A5 2.500930385655
METRN 2.35320851375516
RHBDL1 2.59729474738247
CRYM 1.26505213631757
PRSS33 3.66703738854448
TCEB2 1.1174181671787
TOX3 1.41498046001831
QPRT 1.39520108565561
PYCARD 1.88244654835972
MAZ 1.44196639546854
IL21R 2.52941999926779
SYT17 1.37176183764386
TMC5 1.10213325243915
SLC6A2 -1.28757289692633
CORO2B -2.26767811734996
RASL12 -1.0926037121713
CEMIP 3.28430566501177
ZNF106 -1.38012943258666
FAM189A1 1.69717723146418
SCG3 1.91149027605142
OIP5 2.37667851756439
PDGFRL -1.00709568132194
ZDHHC2 -1.03456779641156
RP1 1.16405091880827
CA2 1.00075866732356
TRPA1 3.1493617561345
SFRP1 -2.64002027503825
LAPTM4B 1.28637990399861
POP1 1.03519065413568
GDAP1 1.10088616489264
ESRP1 1.5051636564711
WISP1 3.55895833568665
TRPS1 1.1343105287348
SPAG1 1.00226100874147
NCALD -1.56528430214496
GSDMD 1.00774132320109
TSTA3 1.74664369792465
PYCRL 1.7452717889991
SQLE 2.21632623171942
MCM4 1.73784008104786
FGL1 1.13571581038046
DHDH 1.39220925932787
TUBB4A 1.2217701541321
PPP1R37 1.13480709903754
CKM -7.11461779173435
SLC17A7 -2.88981946705751
RNASEH2A 1.74962933468987
c(\AMH\, \MIR4321\) 2.61534220827731
IL4I1 1.58189578979733
TLE6 1.47731163276505
NOVA2 -1.40291674255902
ASF1B 2.9866312634385
EPHX3 1.03242331440498
CASP14 6.70109233388742
SLC1A6 3.90830212277346
CCNE1 2.78927375596683
CNTD2 3.02642979280864
PRX -1.21087205691947
FSD1 2.85604690587046
ZFR2 2.05013163111557
TJP3 1.63445005471434
APLP1 2.53982718784118
c(\BBC3\, \MIR3191\) 1.31405603374454
CEACAM5 4.20172634487093
ATP1A3 3.2739001298008
CNFN 1.15824481972946
GRIN2D 2.20535544140957
SYNGR4 3.05546199439796
CLEC11A 1.35476226144046
CCDC114 1.15960567156305
HAS1 -2.18724018768966
RAB3D 1.04845698183725
CAPS 2.08140230509934
FAM83E 1.81560855184594
RASIP1 -1.37403367348741
LILRB5 -2.53406641517013
MAST1 1.96509618925063
TFPT 1.13455034306452
SLC5A5 2.3220033511344
PIK3R2 1.10202262594925
RAB3A 1.39274980475036
COMP 4.58476596698984
UPK1A 2.63232123133589
COPE 1.0474596584852
MAG 1.36777725772148
LSR 1.49572995934133
HPN 2.12571140733524
GRIK5 -1.00206537129477
RUNDC3B -1.6694539183504
DLX5 2.5059776758397
PTN -2.44687946604965
ADAP1 1.14861256345662
CAV2 -2.77785618519051
CAV1 -3.24767421154038
MET -1.33776722888952
HOXA2 -2.16479821304764
HOXA3 -1.82891208839808
HOXA5 -2.39919478182351
HOXA6 -2.26762383427728
CPED1 -2.69828629793076
EVX1 1.42744588408161
ABHD11 1.28152040861755
STX1A 1.42731197663274
CRHR2 -1.66741462500374
CCL24 -1.92622506155099
HSPB1 1.58706374073078
NPTX2 2.22022283750801
NUDT1 1.0867550530048
PTPRZ1 -1.56092860947045
TFR2 3.1768186961296
AP1S1 1.18342085482024
EZH2 2.24109785978253
MEST -1.5363405078254
MEOX2 -2.61038027437448
TSPAN13 1.56633007223613
RARRES2 -1.35515219286143
AGR2 2.3426348252516
c(\AEBP1\, \MIR4649\) 1.17661582434877
MYL7 -1.26786224360365
SLC1A1 2.30663334534166
LHX2 4.25426419857613
CNTNAP3 -2.47837687275621
PRUNE2 -1.34615812947636
CORO2A 1.33771893219285
OGN -2.34327303325863
ASPN 1.93825553182627
ECM2 -2.46741188195781
TLE4 -1.30169067369446
LHX6 -1.6607162720547
RLN2 1.6276811121928
KANK1 -1.75968393720115
ELAVL2 2.59749906581554
CA9 5.17806058350789
TYRP1 4.40020603548281
MPDZ -1.14457089638592
PIP5K1B -1.03811402788199
APBA1 -1.29058122463544
SH3GL2 1.74953664061229
PTGDS -1.00907018654078
GATA3 1.734610742457
ATRNL1 1.26834062449201
CXCL12 -1.87591364154129
CUBN -1.49488444099253
UNC5B 1.93801911284275
CDH23 -1.79870203899782
C10orf54 -1.5385075277055
ACTA2 -1.62322626322595
TLX1 5.71765697419448
KAZALD1 1.53022292065009
NEURL1 3.1064348837455
MAP3K8 -1.00126960310709
DKK1 2.13850846930533
EBF3 -2.6059681371177
SORCS1 1.51182197961193
UBE2S 2.52775273822564
DNAJC12 2.00358795496883
LGI1 1.14145821410682
RUNDC3A 3.08165035242913
CSF3 -3.67061670921197
PSMD3 1.42346312352323
RAPGEFL1 1.25283602703112
ASPA -3.39855122768606
KRT37 3.14838391925564
HOXB6 1.66063913370843
RASD1 -1.48467430359602
SLC6A4 4.12717704584662
ICAM2 -1.19909675695546
SYNGR2 1.16250371458199
ASIC2 1.55640902095363
CCL7 3.75607758599955
CCL2 -1.09097045808047
EZH1 -1.25168856163327
DLX4 2.05479865397088
COL1A1 2.25854655241392
SGCA -2.37011765052434
LRRC59 1.28042968564806
HLF -2.84093942493405
SLC16A6 2.4740484431521
EFNB3 -1.27402388598018
MMD -2.63752526333271
MAP2K6 -1.04887854949552
MYH1 -4.11058196274925
c(\SLC9A3R1\, \MIR3615\) 1.76793423947698
MYH3 -1.81885922148813
VTN 1.97334827397865
TMEM97 1.24091113941866
ALDOC -1.82585094402265
CWH43 1.80922581337201
SULT1E1 1.17692038852312
ODAM 1.70991275257075
SMR3A 4.75086430617754
NMU 3.62730313377086
KIAA1211 2.59697883092233
MAPK10 -1.91788458561909
UCP1 1.12913653644206
GALNT7 1.18339591636601
SOD3 -2.23514412905823
TRIM2 -1.25618054144889
NEIL3 3.31157390565922
SH3D19 -1.32188388698799
NKX3-2 2.92264530053148
BST1 -1.09901395327289
HGFAC 1.4765124168861
FAM149A -1.99999552128883
NCAPG 2.21737813927645
PPARGC1A -1.08956677592098
CRYAB -2.66572551372226
ZBTB16 -2.99229373331627
B3GAT1 -1.32669285817397
MS4A4A -1.0723367462442
ST3GAL4 1.0522633954281
CCND1 1.352614665489
CCKBR 4.00661077592642
HPX 1.84401016096397
FOLR1 -1.04203289050275
SLC1A2 1.40407251841123
CD5 1.20678189851279
SCGB2A2 1.5008400973718
MDK 1.33110007251969
SLC22A18 1.20722114204721
SLC35F2 1.01016571070213
CALCA 1.93014391705861
TCIRG1 1.03752413885417
VWF -1.96489497974563
TSPAN11 -1.07050484527134
CYP27B1 1.24869838967982
MYF6 -2.84105429312043
KRT18 1.5095367375718
ACSS3 -1.1064883276026
TNS2 -1.54025712876108
FOXM1 3.17272676586281
PRMT8 2.11463662763282
MYL2 -6.76477149708408
RAD51AP1 2.21512236369461
KCNA1 -2.14308699978422
ALDH2 -2.12877186331505
OAS3 1.52399488857866
OAS2 1.66092769498738
RERGL -2.80970851156001
ADGRD1 -2.42122568727406
TBC1D30 1.06010204607432
IFNG 1.85189522359589
TIMELESS 1.50219636423536
GAPDH 1.06712166351332
CDCA3 2.824174094563
ENO2 1.4804297259016
GYS2 -4.67579662422659
AICDA 1.82409593709748
COL12A1 1.55413390222179
NEDD9 -1.33362759820018
FAM184A -1.16649321658353
NCOA7 -1.08376476751876
SASH1 -1.25106583452293
UST -1.15721266031519
ULBP1 2.85615024710278
BMP5 -1.23989593463856
BACH2 -1.40232596342019
RBM24 1.00260576178263
FHL5 -2.51035127485554
BVES -1.22594230744289
COL9A1 3.69650353716618
GPLD1 -1.26394194494857
SOBP -1.56269813695461
NR2E1 1.31066683669986
PACRG -1.75406087346787
QKI -1.13834618585731
DNPH1 1.04894959106494
TTK 2.77254015390092
LAMA4 -1.38398457968626
CLIC5 -2.08914370483869
ENPP5 1.1866605208692
TBX18 -1.11639931635399
SEMA5A -1.54547891243874
C7 -1.82363625430702
GHR -2.95309696944482
KIF20A 3.24902707443042
MRPS30 1.69369417133628
HBEGF -1.03037632423917
GZMK 1.45399025627835
PDE8B -1.24974023507096
PCDHB15 -1.08189810896458
IL12B 2.06125302100009
RASGRF2 -1.29051798103878
GABRG2 5.69240436586135
LMNB1 2.36389580929369
ARRDC3 -1.47036587628614
NPR3 -1.85412827630587
SLC27A6 -2.13797307492967
PRLR 1.10751271542384
FGF1 -2.12449619628438
NR3C1 -1.6327002928309
LIFR -2.49145556949646
H2AFY 1.02281551604307
UNC5A 2.20681890559583
SMC4 1.52991948839126
BCL6 -1.09130106129242
HGD 1.01004771919649
NPHP3 -1.19869538893731
AMOTL2 -1.41985325547135
RBP2 2.34685412884991
KAT2B -1.31372513020075
LRRC31 2.25911676618779
PFKFB4 1.23047746664934
ECT2 1.83104127554387
HYAL1 -1.52903979687709
GBE1 -1.36832371919186
C3orf52 1.46300874864565
PODXL2 1.61822048056065
CSPG5 1.09549693344093
PLSCR4 -2.04630509329374
CISH 1.06383603002872
PEX5L 2.79583496537628
ABCC5 1.11278129185386
AADAC -3.98147502620811
TNNC1 -4.96846328722576
CLCN2 1.19733797077121
CCL20 2.38476684125071
CENPA 2.16213322579231
FNDC4 -1.38391715616488
PDE1A -1.12893724970901
REEP6 1.10891935284728
PCSK4 1.44424713270479
GRB14 1.75862533825559
CLIP4 -1.66422016580744
SPTBN1 -1.91519193252772
TACR1 -2.54561197589108
ACADL -3.22198116305418
EFEMP1 -1.85894387072438
REG1A 6.5067370931661
FN1 2.92733843466388
STAT1 1.19585232608068
DNAH6 -1.04810560634655
ELMOD3 -1.35884706276349
EHBP1 -1.18514251266471
OTX1 2.42349123769182
HSPE1 1.13541261726129
SMYD1 -4.52548365425785
MLPH 1.46377260251891
SLC5A7 1.47745653178962
PASK 1.07491170172122
TPO -1.56151727374841
PROC 2.64754442772586
QPCT 1.26199737976154
DLX2 2.0318296438746
LCT 1.16812339811728
SDC1 1.80216834517795
RND3 -1.40677644089921
KISS1R 4.49726253085102
EPAS1 -1.84849510518794
CD207 1.48087485355253
VAX2 1.07287218500623
PARD3B -1.08485136869884
BCL9 1.2104374556032
MARK1 -1.03788812185668
TNR 2.85765126059903
TPSG1 2.54690874133403
PAPPA2 -2.43961163923235
RALGPS2 1.11604002945636
ANGPTL1 -2.98093560766594
CHD5 1.09808683747349
OPRD1 2.71202607327616
KCNC4 -1.44262341754233
SCAMP3 1.04392451791608
DLGAP3 1.69407479419453
RHOU -1.49347719577524
LAMTOR2 1.36859782339319
FBXO6 1.02998444337386
LEPR -2.66934762029931
PRG4 -2.69342529628214
PLA2G4A -1.40380334286547
WLS -1.35556444864789
RGS2 -2.10358054458152
AMPD1 -3.54131759062952
AGMAT 1.27961772560009
TNNI3K -1.0342103670262
CFHR3 -1.18012684162587
NR5A2 -1.39353354279011
TMEM9 1.07245425140131
HAO2 1.43527284869155
BMP8B 1.00915483412028
KMO 1.12093581215187
RIMS3 -1.50992840415397
ADGRL2 -1.08854957230033
MFAP2 2.36989140439883
ACTL8 8.02425531378755
RGS4 1.735403923234
SSX2IP 1.19202237306396
PLA2G2D 1.32822387705558
GALE 1.53678883231881
CR2 1.18443489829653
SLC2A1 1.44155524551287
CDC20 3.44108547587416
ARTN 3.15175783537215
ATP6V0B 1.32763927048196
PTCH2 -1.3153686114576
TSPAN1 2.35914638555004
F3 -1.67062441625345
TNFSF4 1.93140825150433
DARS2 1.01602023023322
HSD11B1 -2.55472270216155
PLPPR5 3.07433198128022
PLPPR4 -1.0498014411166
SERPINC1 1.46473795777357
c(\STMN1\, \MIR3917\) 1.74097171200329
