Genes log2FoldChange
HCN2 1.49846166712431
CDHR5 2.55447455635361
RASSF7 1.24723655463079
GADD45B -2.34417920557522
PALM -1.20798478310714
IGF2-AS 2.5050814111359
ARVCF 1.16997001002915
TRMT2A 1.05893536237978
RANBP1 1.22031243432569
MMP11 5.51040342050042
SUSD2 1.76454972400766
SEC14L2 1.60229726291685
TOP3B 1.03535086490489
CRYBB3 1.61337243806374
CRYBB2P1 1.04098962318387
SLC25A1 1.05891744004674
LGALS2 -1.12557080718209
SOX10 -3.3881156562266
CCDC134 1.20308354915708
TTC28 -1.0002367270194
CENPM 1.62287146522486
SEPT3 2.44522413044087
KDELR3 1.48617825028749
RSPH14 -1.54315226841629
MIOX 3.69079403547991
RHBDD3 1.14274605163152
RASL10A 1.97771048833888
HMOX1 1.20343617581201
MCM5 1.14104674712235
APOBEC3H 1.07481897528685
CBX7 -2.28044049221429
APOL1 1.15380596130288
GRAP2 -1.0861430863447
TRMU 1.05916455201726
CTSG -2.74484083665469
COCH 1.39941129494181
POLE2 1.83581168739756
CDKL1 -1.29586822930102
CDKN3 1.80340452561156
PLEK2 1.22114891236393
SAMD15 1.6910688183706
SIX4 1.70099114808005
GALNT16 -1.34657688501886
ASB2 -3.20393194243565
SLC10A1 4.3170228174158
SERPINA4 5.57330850662123
SLC8A3 -2.37153884467256
BDKRB1 -2.35205193478354
RPS6KA5 -1.2393478425277
CPNE6 -3.36099895511634
PCK2 1.23780530889131
NFATC4 -1.39213288193352
MMP9 2.99327986728709
PYGB -1.47313950479876
ABHD12 1.0747169724912
GINS1 2.17852026841086
MYBL2 2.54180437824579
HNF4A 3.71301088383539
NFATC2 -1.38847795360694
PABPC1L 2.4610187273255
SALL4 3.23541575316837
MRGBP 1.13928097191352
SLC17A9 1.39673537831002
BIRC7 1.96832072989894
NKAIN4 2.77651937504288
EEF1A2 2.38529646176478
SPEF1 2.15351921603252
CDC25B 1.29922179878174
TRIB3 1.82882850546693
SLC52A3 1.01753518678466
RSPO4 2.90039505426728
HM13 1.02063871526148
MYLK2 1.74896556970545
FERMT1 1.26971438448436
CCM2L -1.032503637475
PLCB4 -2.71687332282227
MYL9 -3.60029297345992
SNTA1 -1.03246079881407
E2F1 1.99212488004578
CST4 7.40500912222984
AHCY 1.00202363436278
PPP1R16B -1.18913199664388
PIGU 1.090475492018
CELF4 2.34524787224712
ZNF516 -1.05857005584802
MYOM1 -4.22811066361313
LIPG 2.74480040744607
LAMA1 1.95477416333076
VSIG1 -2.31991778456134
TBL1X -1.1030498564987
CHRDL1 -2.94419310148449
SUV39H1 1.05149028536442
SRPX -2.29496349786465
ZC3H12B -1.08438778740203
SLC35A2 1.29108895280199
PCSK1N 3.37758238282493
PHEX 1.58081505596636
VGLL1 1.79972369322313
CD40LG -1.40128261824981
ITIH6 2.80850880269003
ZDHHC15 -1.40223752658685
CENPI 2.10433652706476
GLA 1.00370561025546
HTR2A -1.95885984587503
ACP5 1.14569300409673
FGF9 -2.65919819649219
SGCG -3.7618400812529
SLC25A15 1.01626728467952
RGCC -1.28397295726615
KATNAL1 -1.38135144263014
MEDAG -2.11280649972178
TSC22D1 -1.46309483972851
OLFM4 -2.41262697024094
MSLN 3.61839482713244
CBLN1 -2.10656805596414
MMP15 1.02275878904584
SLC38A7 1.34054210681652
PLA2G15 1.23532142578625
FA2H -1.07200822778038
WFDC1 -2.40973642568249
CRISPLD2 -1.95384543486672
FOXF1 -2.84986239932982
RHBDL1 1.26099036023488
CRYM -2.13458500619954
PRSS33 4.67853221210312
SALL1 -1.54481231476898
MAZ 1.00438464014291
KNOP1 1.28313920646692
CORO2B -1.22243716585185
RASL12 -2.7796810933946
IGDCC4 -1.42266106739901
CEMIP 1.93192294836552
ZNF106 -1.20978147847131
CEP152 1.29929753425351
TGM5 -1.95486103141752
BMF 1.01231461771859
OIP5 2.11602898004145
CA2 2.40073459907915
RIPK2 1.03873151259351
EYA1 -1.65766891139371
TRPA1 -1.95476071206437
CPQ -1.37487981595958
CALB1 4.38195586634808
SFRP1 -2.68674770281972
ESRP1 1.01884627747736
WISP1 2.29354532430957
TRPS1 -1.17431419672456
NCALD -1.99102329111195
TSTA3 1.17654506278844
PYCRL 1.26913890476278
SQLE 1.6287936737109
MCM4 1.64197891903403
DHDH 1.48088045795367
CGB2 5.13034869907566
LHB 2.36167196344354
CGB3 6.01336571531542
SARS2 1.01445180510553
CKM -1.81485151977801
c(\PLEKHJ1\, \MIR6789\) 1.01869897536567
RNASEH2A 1.57932428122716
KLC3 2.31743881310875
c(\AMH\, \MIR4321\) 3.06340657534541
DMPK -1.81631293721489
TLE6 2.1461218306975
ASF1B 2.23522554595446
TNNT1 4.43359090712662
OLFM2 1.73947769572019
CASP14 4.82911678295848
SLC1A6 6.40647070304576
CCNE1 2.33530004053615
PDCD5 1.04333307044327
CNTD2 2.79903470096531
PRX -1.10580085651341
SHD 2.20952166019246
FSD1 2.86656372795507
CLIP3 -2.57292474384211
c(\BBC3\, \MIR3191\) 1.21002100869804
ICAM5 1.9976279494727
ATP1A3 2.09423111603831
CNFN -2.8342110906638
GRIN2D 3.64119554587013
SYNGR4 3.82063302446195
CCDC114 1.98117188463379
LIG1 1.43545758585973
SIGLEC5 4.02749852449569
HAS1 -2.8007838862583
MAST1 2.44192728593739
SLC5A5 3.77125562806343
ISYNA1 1.31422924027859
COMP 2.74490482819349
ATP4A 4.27431596926005
GAPDHS 1.26760437628578
LSR 1.15256318713594
HPN 2.27188203839959
SCN1B -1.25230240557454
GRIK5 -1.71461415709336
ZNF85 1.20686504199343
RUNDC3B -1.84406347963774
NAMPT -1.13651122272375
DLX5 1.61452417851847
ATP6V0A4 2.68038092650507
TFEC 1.52935661589136
CAV1 -1.22220312405545
WNT2 1.98303299421278
VIPR2 -3.58911091060232
CPED1 -3.56273060471854
GARS 1.02350191438333
c(\NSUN5P1\, \NSUN5P2\) 1.00303998459717
CASP2 1.33532378290201
NUDT1 1.21475544184929
HYAL4 2.49078347530969
TFR2 2.57500988220033
AP1S1 1.03845313881448
RPA3 1.10331803002203
GLCCI1 1.05244825000396
EZH2 1.94462129267338
MEST 2.61090011185925
MEOX2 -1.83983557996122
PRKAG2 -1.41896180628591
LIMK1 1.00458612437269
LHX2 2.69132025781582
PRUNE2 -4.01561468328456
OGN -4.31718397927707
ECM2 -1.30103868195236
AMBP 4.02824549224885
RLN2 2.37404709201754
RLN1 2.16994162752552
KANK1 -1.45964981377827
ELAVL2 2.94715748752663
NCS1 -1.83986042392099
CA9 3.88068560370753
MPDZ -1.45022156442989
LHX3 6.81769102898418
PTGDS -2.24935682918595
CXCL12 -1.81305792681165
PKD2L1 1.46312923603167
ACTA2 -2.96590492036284
FGF8 4.51828906908168
NPM3 1.00564458053772
CPEB3 -1.05257505181432
NEURL1 -1.69953972703145
MAP3K8 -1.20936639154538
DKK1 -1.67713236194625
EBF3 -1.52797443007416
SORCS1 -4.2077344514534
UBE2S 1.56056732814441
KRT23 1.57860853817626
RUNDC3A 1.9196764283087
CSF3 -3.37731508957087
PSMD3 1.08709588724151
c(\WNT3\, \LOC101929777\) 2.52198411673971
ASPA -3.16927535600967
MTMR4 1.08140202206192
P2RX1 -4.14904624429627
KRT37 4.19826191051751
HOXB6 1.68861217043028
RASD1 -1.69847846207819
SYNGR2 1.02270356291461
LGALS3BP 1.0042289308832
CCL2 -2.91374698702353
KAT2A 1.24252609773194
HSD17B1 1.58055592692069
CNTNAP1 -1.09082685734317
DLX4 2.79501378136151
SGCA -3.35508502820391
ALOX12 -1.643495570454
PPY 5.45581497840138
MPP2 -1.01197948422813
DUSP3 -1.12383258995215
HLF -4.39278121304768
MYH3 -2.77575254177564
NAT9 1.10612115499322
TMEM104 1.00416581897564
IFT20 1.02778092801611
TMEM97 1.23125626886836
CDR2L 1.10276096307949
PMP22 -1.66703533061164
UNC119 1.07299075146456
SULT1E1 3.71462039704814
AREG -1.48259747629926
UCP1 4.0749007906004
CPE -1.0156038010958
SOD3 -1.67950090613516
NEIL3 2.3366476369492
WHSC1 1.11446674777707
NKX3-2 3.34876854118182
HGFAC 1.89894927680364
KLHL5 -1.16656212418806
FAM149A -1.72700117054731
NCAPG 2.00159698618935
PPARGC1A -1.67698421230792
CRYAB -3.30799410047031
CTSC 1.38411133825079
CCDC34 1.30410016361677
ZBTB16 -3.37986057779014
NRXN2 -1.73568940330772
FOLR1 4.67894810146144
ARHGEF17 -1.06630912972873
APOC3 11.4530819820233
CEP126 -1.32852653543701
HIPK3 -1.2937005611758
CD5 -1.05742866519645
SCGB2A2 7.30200568917812
MDK 1.58907316359736
NAA40 1.33775431710384
CD69 -1.13923598291061
CORO1C -1.01426459800354
TSPAN11 -1.62553997369612
MVK 1.01500907640211
CYP27B1 1.82635028701716
KRT18 1.6255080494908
TNS2 -1.87444197423808
GLI1 -1.48864548125814
SLC6A12 1.40860671658331
MAGOHB 1.01366929963585
c(\ITFG2\, \LOC100507424\) 1.0811152067209
FOXM1 2.24121918058747
RAD51AP1 2.0560942204342
ALDH2 -1.58885824603983
OAS3 1.50383012922916
OAS2 1.36391775313676
MGP -1.58606080200633
DDX55 1.04633340995284
SLC38A1 1.00444197051184
RERGL -3.39034689719217
ENDOU -3.27321154593479
RFC5 1.13620892015097
STX2 -1.07495429384816
ADGRD1 -3.79904582892413
NUP107 1.3889012969754
TIMELESS 1.63838622663844
ACRBP 1.29682013179664
CDCA3 2.2759454572258
c(\SPSB2\, \LOC105369632\) 1.03902339789073
NT5DC3 -2.40111646902896
ST8SIA1 -1.77217923514315
KLRB1 -2.06423679222019
COL12A1 1.18263170207674
CEP85L -1.5302500823767
FAM184A -1.05408898469896
TPD52L1 -1.01579171164118
NCOA7 -1.09734879268628
UST -1.11436513338202
ULBP1 3.04110772204609
FBXO5 1.26144950754151
FANCE 1.07652741379618
MCM3 1.0995054487354
GLP1R 2.8486481762734
BMP5 -3.29684991167324
RBM24 -2.7491203134282
CAP2 -1.93272718894037
BAG2 -2.31856159986915
RAB23 -2.4396056585037
FHL5 -2.16129542333866
PRDM13 5.49236296982396
E2F3 1.44944283803312
BVES -2.48307751646611
EYA4 -1.71881792768027
SOBP -2.91965019744356
SLC16A10 1.72059142805356
EPM2A -2.32280944086554
SLC39A7 1.03394470032477
CCR6 -1.46539776050099
MDFI 1.50100996698376
SMOC2 -2.71803311158701
PTK7 1.08765876060996
SRF -1.47925777804541
TTK 2.47022005765261
LAMA4 -1.33948687536734
FAM46A -1.35217797835307
PRSS16 1.42004051585308
MEP1A 4.21505281989953
PCDHB2 1.38779486455723
C7 -3.70210477813977
GHR -2.18473679773147
KIF20A 2.21563485998551
HBEGF -2.70173951992061
HAND1 -4.07266314287741
HAVCR1 7.40497776899615
POLR3G 1.05702921560922
LMNB1 1.79837306441454
IRX4 2.76628564019022
PDE4D -2.03762684392384
NUP155 1.07548654968324
LIFR -1.8330595864907
DPYSL3 -2.02962950311418
CDX1 3.43814499212396
CPEB4 -1.39055243165727
SMC4 1.32093099514391
KNG1 4.89344731774701
HRG 3.92168300298909
HGD 2.48674850274281
BCHE -3.00751300530635
LRRC31 2.80857635083529
PFKFB4 2.48948602184734
c(\COL7A1\, \MIR711\) 2.44364352300134
ECT2 1.90000121987661
PLXNA1 1.5200710884534
PODXL2 2.17522460335139
CSPG5 1.63622729199442
EFCC1 -1.54214731220077
PLSCR4 -1.71054771096784
ACVR2B 1.12907569172959
PEX5L 2.61010077324715
ARHGEF26 -1.59982629759797
ZBTB47 -1.23753993412342
CLCN2 1.51260616960755
RTKN 1.59208669458307
KCNIP3 -1.32595611752354
STEAP3 1.19831423044612
OTOF 3.24941608992866
CENPA 2.36393256902996
SLC30A3 2.95979090032551
PDE1A -2.66201174127993
PCSK4 1.28866070540059
IFIH1 1.1206496380371
MOGS 1.22589399611205
PCGF1 1.09905945312085
GRB14 1.82542284316901
CLIP4 -1.17740380935779
TLX2 3.07796872143717
TACR1 -2.23095888380606
EVA1A 3.84132480373663
EFEMP1 -1.24493389454441
FANCL 1.0287459331413
IGFBP5 -1.52551723931039
OTX1 2.55289505977869
GNLY 2.04774292108472
PLCD4 -2.41093134080557
WNT6 1.82837881856457
PASK 1.06470772684846
PROC 1.74918782665458
ODC1 -1.41521324232664
DLX2 3.03489312678724
PLCL1 -2.18946762884879
RND3 -1.33906701512563
TRAK2 -1.00689850628538
KISS1R 3.05985219004966
ARID3A 2.09960814830469
GRIN3B 1.29312317639802
VAX2 2.23367963677774
ATP6V1B1 3.09432951842002
PARD3B -2.08119911484544
DHCR24 1.16683772912301
CACYBP 1.06038447850421
TPSG1 -2.68383827473912
ANGPTL1 -2.7509712956608
WRAP73 1.09974717516808
CHD5 -2.2049915934439
ERRFI1 -1.05197095175362
RAP1A -1.23182599703613
LAMTOR2 1.04705965044772
MEF2D -1.1336052425268
FBXO2 1.72893055666953
FBXO6 1.26900286492442
C1orf21 -1.12904666184512
MAD2L2 1.19151894911988
LEPR -1.72914545827397
MIIP 1.1561962061704
WLS -1.11770259994311
RGS2 -2.61211457580496
AGMAT 1.41813577531689
OLFML3 -1.66247805959918
TNNI3K -1.6419312645082
TTF2 1.14272190926778
BMP8B 1.64488656046725
KMO 1.24108806306403
KCNQ4 -2.27893110648343
AKT3 -1.40746491247969
ST6GALNAC5 -1.11756356394495
PADI2 1.48502214889386
MFAP2 2.01975480853663
P3H1 1.11185702146985
CDC20 2.54663433562286
ARTN 1.48201499096811
PTCH2 -1.463390561259
DARS2 1.35563671178568
PLPPR4 -3.54384359898197
SERPINC1 2.34246625670196
RSRP1 1.26056472254123
c(\STMN1\, \MIR3917\) 1.83899255107495
NEK2 2.46913865357242
CENPF 1.95293831316842
COLEC11 -1.28776932015489
APOA1 2.61641403026219
SLC8A2 -1.77763719705486
KPTN 1.16322078914239
KIF14 2.27361501333894
TNNT2 -2.717822366531
NRP2 -1.39784868192192
FILIP1 -3.97633085715313
FBXO30 -1.1664722643367
TNFAIP3 -1.36333619752302
MYB 2.06819109967934
SGK1 -1.52262977217257
ARG1 -1.63663808748261
CTGF -2.73502449556494
TCF21 -4.10208814619412
SLC16A7 -1.04259827498184
DCLRE1B 1.03087170486444
CASQ2 -4.44454490854722
SPP1 4.55036809438659
RARRES1 2.39111865576844
PPL -1.05736060751082
KLF12 -1.00868592033152
CCND2 -1.51145925858273
KLF9 -2.41961095989257
C2orf40 -4.33465449566176
TRIM67 2.58115451338345
WDR34 1.4789088876548
NR4A3 -3.66655193474027
ONECUT2 1.99760014755255
PGF 1.55066909852415
ACYP1 1.3937824010366
FLVCR2 1.25304180285567
PPP4R4 2.94263910192116
TGFB3 -1.17789567769624
CNRIP1 -1.74112838210425
EPCAM 1.71630521334653
ELOVL3 2.18695266182989
IFIT3 1.88435757069727
IFIT2 1.62385170584364
CNNM1 -1.88737068369347
HELLS 1.78653124747058
C10orf95 1.1165106871294
SFRP5 -2.6313649456983
HOXB5 1.8754370457663
DUSP1 -2.96068945133969
TEK -1.20231052554503
CD274 1.41134887826629
MTHFD1L 1.63047342799952
MYCT1 -1.4623200152317
PCDHB8 1.58660237177307
TNN 2.51688285367143
CENPL 1.42037672642108
MASTL 1.06032578151455
CCDC77 1.04363178376031
ENOX1 -1.06225821667505
SMAD9 -1.36237770873109
MYOT -2.43351119451555
EGR1 -3.15102033349058
TMPO 1.18844180086331
DUSP4 -1.57442410815773
c(\CLU\, \MIR6843\) -1.58139673559499
EPHX2 -1.5094228287729
NPPB 4.70485717883463
SLC35B1 1.0255729083997
TBX4 -2.67755637084889
NCAPH 2.32826686846672
MND1 1.50540491094452
TSHZ3 -1.80838696935889
KCNJ8 -1.51402861064885
PDZRN3 -2.74062267645417
LHX4 1.39692896965735
CSTA -1.8663402521891
POPDC2 -3.71439679012757
KIF18A 2.27073531042367
CRY2 -1.48869195152986
DEPDC7 1.47178175035009
c(\PILRB\, \MIR6840\) 1.14248230414976
GJA3 2.25839733901334
CPXM2 -2.62599845173629
CSMD2 1.58720523108559
CXCR4 -1.27922826124036
FLT3 -1.49343346592137
RASL11A -1.87142742152799
XPNPEP2 -3.52177899935564
PAEP 6.65553641650757
LDB3 -2.57970479731634
ZNF205 1.00234345112237
PTGFR -3.21883755057793
CBX3 1.08951978624931
NXPH1 4.99551154553657
INHBA 2.67430016775661
GLIPR2 -1.12818326956506
RECK -1.86407375973866
TRIM24 1.23451000337506
CALD1 -2.85912941198309
NUDT10 -1.414370152664
PLAU 2.2562195656846
EGR2 -2.18951959992906
ZWINT 2.42184337590788
c(\CIT\, \MIR1178\) 1.74842715765105
RASSF8 -1.14108576684289
SSPN -1.6065386062196
NECAB1 -2.69495198251277
PRDX4 1.01400327397024
DDX39A 1.20124986019505
GUCY1B2 2.44001637491434
NLN 1.11616909610654
CENPK 2.14351904872726
ITIH5 -3.31574780485682
NCKAP1L -1.33148132793636
NR4A1 -3.6067822272388
HOXC13 2.73810547522925
CDK2 1.1859898141319
HOXC11 2.38802468653258
IKZF4 -1.02945309564058
SMUG1 1.2133743664859
STIL 2.36837927378625
HJURP 2.66359024132136
COL10A1 7.00744943602536
PLP1 -4.17088192824121
